Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2634,c_4,c_6,c_11,c_2,0.7075,0.8995468819618225
model_2635,c_2,c_6,m_2,c_9,0.7374,0.7718403010845184
model_2636,c_2,m_3,c_11,c_1,0.7495,0.7432770573616028
model_2637,c_6,c_6,c_11,c_9,0.755,0.7640754571914673
model_2638,c_7,c_6,c_9,c_10,0.729,0.8462589128494262
model_2639,c_2,c_6,c_6,m_3,0.7296,0.808709410572052
model_2640,m_1,c_6,c_11,c_9,0.6638,1.0657859808921815
model_2641,c_12,c_6,c_11,c_9,0.761,0.7182111598968506
model_2642,c_2,c_6,m_3,c_9,0.741,0.7548735776901245
model_2643,m_1,c_6,c_11,c_9,0.6886,0.9654155306816101
model_2644,c_2,m_2,c_11,c_9,0.7669,0.740965041589737
model_2645,c_2,c_8,m_2,c_12,0.7424,0.7765022274017334
model_2646,c_4,c_1,c_7,c_9,0.7011,0.85793688955307
model_2647,c_2,c_6,c_4,c_9,0.7172,0.8296713586807251
model_2648,c_6,c_6,c_11,c_9,0.7525,0.7786828274726868
model_2649,c_3,c_1,c_11,c_4,0.6982,0.9239108445167542
model_2650,c_2,c_6,c_11,c_5,0.7287,0.8295182933807373
model_2651,c_8,c_6,c_11,c_4,0.716,0.8866575612068176
model_2652,c_2,c_2,c_11,c_7,0.7371,0.7961920424461365
model_2653,c_2,c_6,c_11,c_11,0.7305,0.8407588339328765
model_2654,c_2,c_6,c_11,c_5,0.6905,0.9388649830818177
model_2655,c_2,c_2,c_11,c_3,0.7061,0.8837876666069031
model_2656,c_2,c_6,c_11,c_5,0.7478,0.7870688465118408
model_2657,c_2,c_6,c_11,c_5,0.7041,0.840317860031128
model_2658,c_2,m_1,c_1,c_9,0.7167,0.8932674023628235
model_2659,c_2,c_6,c_11,c_2,0.7148,0.8498790415763855
model_2660,c_2,c_7,c_8,c_9,0.7376,0.8222152956962585
model_2661,m_1,c_6,c_11,s,0.6786,0.9130977043151856
model_2662,m_2,c_11,c_6,c_9,0.7297,0.9145892266750336
model_2663,c_2,c_6,c_11,m_1,0.7409,0.7762140427589417
model_2664,c_2,c_4,c_11,c_9,0.7282,0.8196083605766297
model_2665,c_12,c_6,c_2,c_9,0.756,0.7380622609138489
model_2666,c_8,m_3,c_11,c_4,0.7498,0.7326670683860779
model_2667,c_10,c_11,c_11,c_9,0.7295,0.8396533709526062
model_2668,c_11,c_8,c_11,c_9,0.7372,0.7746744501113891
model_2669,c_2,c_4,c_11,c_1,0.7173,0.8357511110305786
model_2670,c_2,c_12,m_2,c_9,0.7569,0.7210320119857788
model_2671,c_2,c_6,c_3,c_7,0.7455,0.7721818483352662
model_2672,c_2,c_6,c_11,c_11,0.7321,0.8758407674789429
model_2673,c_2,c_6,c_4,c_9,0.7357,0.785756312084198
model_2674,c_2,m_1,c_7,c_9,0.7422,0.7890549114227295
model_2675,c_2,c_6,c_9,c_12,0.7487,0.767506559085846
model_2676,m_3,c_8,c_11,c_9,0.7306,0.8405062284469604
model_2677,c_11,c_6,m_1,c_9,0.7719,0.716416976928711
model_2678,c_2,c_6,c_12,c_8,0.721,0.8391343390464783
model_2679,c_9,c_6,c_1,c_9,0.729,0.7969398309707642
model_2680,c_7,c_6,m_2,c_9,0.7451,0.7534404963493347
model_2681,c_2,c_6,m_1,c_9,0.6971,0.8749925348281861
model_2682,c_2,c_6,c_8,c_9,0.74,0.7902493485450744
model_2683,c_2,m_2,c_11,c_9,0.763,0.7439440741539002
model_2684,c_2,c_8,c_11,c_9,0.7315,0.80220830078125
model_2685,c_2,c_8,c_11,c_9,0.733,0.8262580748558045
model_2686,c_7,c_8,c_11,c_9,0.7414,0.7641327579498292
model_2687,c_2,c_4,c_11,c_2,0.746,0.7560098947525025
model_2688,c_2,c_6,c_11,c_2,0.7012,0.8662796858787537
model_2689,c_2,c_4,c_11,c_9,0.7411,0.784973856830597
model_2690,c_2,c_9,c_11,c_5,0.7521,0.772824310207367
model_2691,c_2,c_11,c_11,c_8,0.7353,0.7717827306747437
model_2692,c_2,c_6,c_1,c_9,0.7139,0.8446100972175599
model_2693,c_5,c_6,c_11,m_1,0.727,0.84377248544693
model_2694,c_2,c_6,c_11,c_2,0.7245,0.828299524974823
model_2695,c_2,c_11,c_11,c_9,0.7479,0.7573782561302185
model_2696,c_2,c_6,m_3,c_9,0.7473,0.7340063873291016
model_2697,c_6,c_6,c_4,c_9,0.6837,0.9856091438293457
model_2698,c_2,c_6,c_11,c_11,0.7489,0.7747835218429565
model_2699,c_5,c_6,c_11,m_3,0.7343,0.8142886130332947
model_2700,c_2,c_1,c_11,m_2,0.7147,0.8300597095489501
model_2701,c_2,c_6,c_1,c_9,0.7096,0.8948038840293884
model_2702,c_2,c_6,c_11,s,0.6931,0.9302216567993165
model_2703,c_4,c_6,c_6,c_9,0.7251,0.8535752796173096
