Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_3127,c_12,c_7,c_6,m_2,0.9724,0.08699867
model_3128,c_10,c_5,c_6,c_2,0.9745,0.078864336
model_3129,c_3,c_8,c_3,c_6,0.972,0.088076375
model_3130,c_10,c_11,c_12,m_2,0.9746,0.08072765
model_3131,c_10,m_1,c_5,c_2,0.9508,0.17130697
model_3132,c_2,c_9,c_1,c_6,0.9734,0.08314285
model_3133,c_9,c_2,c_5,c_6,0.9723,0.08538805
model_3134,c_12,c_8,m_3,c_5,0.963,0.1256995
model_3135,c_5,c_6,m_2,c_5,0.9666,0.11500633
model_3136,m_2,c_5,c_8,c_5,0.9346,0.21464866
model_3137,c_9,c_9,m_2,c_9,0.9647,0.11805579
model_3138,m_1,c_12,c_2,c_2,0.9341,0.21661124
model_3139,m_3,c_4,c_3,c_2,0.8597,0.45236495
model_3140,c_5,c_9,c_3,m_1,0.9737,0.08024765
model_3141,c_7,c_5,c_3,m_2,0.9734,0.08417939
model_3142,c_11,c_10,c_12,m_3,0.9733,0.08176591
model_3143,c_6,c_3,c_7,c_7,0.9728,0.08880084
model_3144,m_2,c_10,c_5,c_7,0.9308,0.22319314
model_3145,c_12,c_11,m_3,c_1,0.9619,0.12831116
model_3146,c_9,m_2,m_2,c_6,0.9485,0.20549883
model_3147,c_11,c_2,m_2,c_11,0.9598,0.13695116
model_3148,c_9,c_12,c_7,c_7,0.9703,0.09047103
model_3149,m_1,c_7,c_11,c_4,0.9354,0.2084225
model_3150,m_1,m_3,c_9,c_6,0.5484,1.45395
model_3151,m_2,c_6,m_3,c_10,0.9134,0.3382895
model_3152,c_9,c_8,c_3,c_5,0.9741,0.08475121
model_3153,m_1,c_5,c_1,c_1,0.9316,0.22249366
model_3154,c_2,c_11,c_7,c_7,0.9745,0.08153206
model_3155,c_5,m_1,m_2,m_2,0.9384,0.2453013
model_3156,c_1,m_3,c_9,c_6,0.9282,0.24043308
model_3157,c_3,m_2,c_8,m_2,0.9537,0.15564053
model_3158,m_1,c_2,c_5,c_9,0.9349,0.2123099
model_3159,c_12,c_12,c_11,c_9,0.9717,0.08975188
model_3160,m_1,c_11,m_2,c_9,0.925,0.29584473
model_3161,c_3,m_1,c_10,c_4,0.9506,0.16397202
model_3162,c_5,c_5,c_8,c_5,0.973,0.08522905
model_3163,c_9,c_11,c_9,c_3,0.9734,0.082557864
model_3164,c_2,c_10,c_10,c_3,0.9724,0.08525627
model_3165,c_11,c_8,c_11,m_2,0.9733,0.083089486
model_3166,m_1,c_6,m_3,m_1,0.92,0.32176802
model_3167,c_11,c_4,c_11,c_1,0.9742,0.078898765
model_3168,m_3,c_2,s,-,0.8317,0.5578702
model_3169,c_2,m_3,c_1,c_12,0.9445,0.18993917
model_3170,c_5,c_6,c_12,m_2,0.9732,0.08234803
model_3171,c_5,c_3,c_11,c_2,0.9753,0.08043479
model_3172,m_2,c_6,c_7,c_9,0.9275,0.23898427
model_3173,c_12,m_3,c_4,m_3,0.9602,0.13636355
model_3174,m_3,c_2,c_12,m_1,0.8634,0.441945
model_3175,c_4,m_3,c_11,c_8,0.9332,0.22934754
model_3176,c_4,c_3,c_3,c_5,0.9728,0.08483685
model_3177,c_10,c_1,m_1,m_1,0.9551,0.15214442
model_3178,c_6,m_1,m_1,c_1,0.9309,0.2540271
model_3179,c_2,m_2,c_3,c_11,0.9542,0.16156285
model_3180,m_1,m_2,m_3,c_1,0.2156,2.1872334
model_3181,c_10,c_3,c_2,c_5,0.9735,0.084061354
model_3182,c_5,c_11,m_2,c_7,0.9624,0.12575147
model_3183,c_1,m_2,c_12,c_2,0.947,0.17458434
model_3184,c_1,c_8,m_1,c_1,0.9604,0.1344644
model_3185,c_6,c_7,c_10,c_7,0.9737,0.085955665
model_3186,c_1,c_5,c_10,c_1,0.9765,0.078444734
model_3187,m_3,c_9,s,-,0.8287,0.5660216
model_3188,c_3,c_4,c_6,c_5,0.9734,0.0820402
model_3189,c_2,c_7,m_2,c_7,0.9591,0.13939835
model_3190,c_12,c_10,c_10,c_1,0.9736,0.083023034
model_3191,m_1,c_6,c_11,c_5,0.9332,0.22082217
model_3192,m_1,c_1,m_1,c_7,0.8978,0.3777578
model_3193,c_11,c_5,c_5,c_11,0.9745,0.08587025
model_3194,c_2,c_11,c_10,c_3,0.9746,0.079675496
model_3195,c_3,c_7,c_8,c_2,0.9736,0.08901839
model_3196,c_6,c_11,c_6,c_12,0.9746,0.08273458
model_3197,m_1,c_5,c_11,c_11,0.9392,0.20813653
model_3198,c_7,c_2,c_12,c_4,0.9714,0.08595269
model_3199,c_5,m_1,m_3,c_8,0.9023,0.3790615
model_3200,c_10,c_6,m_3,c_5,0.9681,0.10594806
model_3201,c_12,c_6,c_5,c_5,0.9721,0.0874893
model_3202,m_1,c_5,c_2,m_3,0.9382,0.20560774
model_3203,c_5,c_3,c_12,m_2,0.9749,0.078432575
model_3204,c_2,c_10,c_11,c_4,0.9723,0.08521888
model_3205,c_12,m_3,m_2,c_2,0.9332,0.26471642
model_3206,c_4,m_1,c_11,c_3,0.9497,0.16910551
model_3207,m_1,c_8,c_3,s,0.9358,0.20773518
model_3208,c_2,c_3,m_2,c_12,0.9659,0.11622933
model_3209,m_2,c_1,c_10,s,0.9356,0.21772338
model_3210,m_1,m_1,c_12,c_8,0.7997,0.66867787
model_3211,c_12,c_10,m_1,c_5,0.9568,0.14142649
model_3212,m_2,c_2,s,-,0.9095,0.30862635
model_3213,c_8,c_12,c_5,m_1,0.973,0.08247081
model_3214,m_1,m_1,c_2,c_5,0.803,0.6682039
model_3215,c_6,c_4,c_11,c_10,0.9735,0.0849655
model_3216,c_7,c_4,c_3,m_3,0.9737,0.08570736
model_3217,m_2,c_12,c_12,m_3,0.933,0.21970344
model_3218,c_2,c_6,c_4,c_4,0.9736,0.084525675
model_3219,c_2,c_4,c_1,c_12,0.9742,0.0811062
model_3220,c_2,c_7,c_7,s,0.9742,0.08085144
model_3221,c_11,c_2,c_9,m_1,0.9711,0.088515766
model_3222,c_7,c_7,c_4,c_7,0.9739,0.08191722
model_3223,c_4,c_6,c_7,m_3,0.9737,0.084886976
model_3224,m_3,m_2,c_9,c_7,0.5283,1.4854606
model_3225,m_1,c_6,m_2,c_2,0.9257,0.28608873
model_3226,c_6,c_12,c_3,c_7,0.9727,0.08792349
model_3227,m_2,c_11,m_3,m_1,0.8965,0.4159813
model_3228,c_2,c_4,m_2,c_4,0.9579,0.14151779
model_3229,m_2,m_3,m_1,c_7,0.3424,2.07155
model_3230,c_11,c_1,c_3,c_2,0.9721,0.093004785
model_3231,c_4,c_8,c_12,c_4,0.9727,0.08694817
model_3232,c_7,m_2,c_1,c_5,0.9449,0.18123901
model_3233,c_2,c_12,m_2,c_3,0.966,0.11385506
model_3234,c_1,c_5,m_3,c_9,0.9651,0.11844816
model_3235,c_3,c_8,c_4,c_9,0.9717,0.0867517
model_3236,c_4,m_3,c_7,m_1,0.9231,0.26292598
model_3237,c_5,m_3,c_2,c_8,0.9376,0.20546986
model_3238,c_2,c_5,c_2,c_3,0.9742,0.0819296
model_3239,c_6,c_10,s,-,0.9686,0.109949775
model_3240,c_9,c_3,c_9,m_1,0.9728,0.08570997
model_3241,c_12,c_4,c_11,m_3,0.9739,0.08286573
model_3242,c_9,c_3,c_2,m_3,0.9734,0.08417628
model_3243,c_7,c_12,c_5,c_5,0.9724,0.08279943
model_3244,c_8,m_3,c_5,c_1,0.9452,0.18912177
model_3245,c_10,c_11,c_1,c_5,0.9732,0.08702701
model_3246,c_2,c_11,m_1,c_12,0.9586,0.1359323
model_3247,c_3,c_11,c_3,c_10,0.9732,0.08851497
model_3248,c_2,c_7,c_10,m_1,0.9737,0.08150903
model_3249,c_5,c_9,c_5,c_5,0.9745,0.08529978
model_3250,c_12,c_1,c_12,c_7,0.973,0.08501671
model_3251,c_10,c_4,c_10,s,0.9743,0.082172014
model_3252,c_5,c_12,c_10,c_7,0.9735,0.08375253
model_3253,c_2,c_1,c_6,c_4,0.9719,0.08157316
model_3254,c_5,c_11,m_3,c_5,0.9657,0.11748134
model_3255,c_3,c_12,c_7,m_1,0.9728,0.088785715
model_3256,c_10,c_9,c_1,c_3,0.9722,0.08439025
model_3257,c_8,c_6,c_11,m_2,0.9731,0.08409648
model_3258,c_7,c_1,c_3,m_2,0.9734,0.08299028
model_3259,c_3,c_3,c_9,c_1,0.9718,0.08719701
model_3260,m_1,c_1,c_1,c_7,0.9353,0.21313384
model_3261,m_2,c_7,c_11,c_8,0.9327,0.2144995
model_3262,c_5,c_1,s,-,0.9676,0.11062964
model_3263,c_9,c_3,c_2,c_2,0.9727,0.08779335
model_3264,c_9,m_1,m_3,m_1,0.9392,0.26346108
model_3265,c_1,c_2,c_7,c_10,0.9753,0.08306919
model_3266,m_3,c_3,c_3,c_3,0.86,0.46303463
model_3267,c_9,m_1,c_4,c_2,0.9511,0.16287898
model_3268,c_12,c_12,c_1,s,0.9726,0.0862082
model_3269,c_11,c_4,c_12,c_3,0.9726,0.08133648
model_3270,c_5,c_4,c_3,c_2,0.9744,0.08378647
model_3271,c_5,c_2,c_2,c_10,0.9726,0.08359672
model_3272,c_1,c_10,m_3,c_1,0.9556,0.15508178
model_3273,c_1,c_12,c_4,c_8,0.9744,0.08303689
model_3274,c_2,c_10,c_5,s,0.9744,0.081572644
model_3275,c_7,c_3,c_10,c_12,0.9743,0.08395117
model_3276,m_2,c_8,m_1,m_1,0.8968,0.37825748
model_3277,c_8,c_2,c_7,c_9,0.9739,0.08171541
model_3278,c_2,m_2,c_4,c_9,0.9522,0.1649757
model_3279,m_1,c_3,c_4,c_9,0.9341,0.2157834
model_3280,m_2,c_2,c_9,c_3,0.9356,0.21369697
model_3281,m_1,c_11,c_5,s,0.9359,0.21064432
model_3282,c_11,m_1,c_5,m_3,0.9512,0.16574976
model_3283,c_12,m_3,c_11,c_9,0.957,0.15139122
model_3284,m_3,c_12,c_12,m_2,0.8575,0.46220195
model_3285,c_6,c_10,c_12,c_8,0.9734,0.086567864
model_3286,c_6,c_12,c_8,c_9,0.9704,0.093750685
model_3287,c_12,c_1,c_4,s,0.9706,0.08948751
model_3288,c_2,c_8,c_11,c_8,0.9725,0.08382281
model_3289,c_3,c_8,c_7,c_4,0.973,0.083534546
model_3290,c_4,m_1,c_2,c_1,0.9523,0.16717264
model_3291,c_12,c_5,c_12,c_7,0.9736,0.08394923
model_3292,c_11,c_5,c_8,s,0.9744,0.07925941
model_3293,c_3,m_1,c_4,c_5,0.9523,0.15995224
model_3294,c_10,c_2,c_3,c_5,0.9735,0.08612249
model_3295,m_2,c_6,c_12,m_2,0.9336,0.22294189
model_3296,c_11,c_6,s,-,0.9678,0.10574786
model_3297,c_3,c_9,c_3,c_11,0.9739,0.08245173
model_3298,c_8,c_12,c_9,m_1,0.9717,0.087918915
model_3299,c_8,m_1,c_9,c_6,0.9527,0.1634106
model_3300,c_12,c_1,c_8,c_10,0.9747,0.08042881
model_3301,m_2,m_1,m_3,c_12,0.2388,2.1105196
model_3302,c_8,c_8,c_8,c_9,0.9727,0.08388093
model_3303,c_12,m_3,m_3,c_6,0.9087,0.37570578
model_3304,c_10,c_2,c_3,c_2,0.9738,0.087125964
model_3305,c_2,c_3,c_3,c_6,0.9737,0.083283566
model_3306,c_6,c_7,c_2,c_4,0.9733,0.08359822
model_3307,m_3,m_3,c_4,c_5,0.4169,1.7766583
model_3308,c_4,c_4,c_1,c_2,0.9745,0.08205386
model_3309,c_4,c_1,m_3,s,0.9475,0.18087138
model_3310,c_10,c_6,m_2,c_5,0.9662,0.11697622
model_3311,c_10,c_3,m_3,c_2,0.9691,0.1068579
model_3312,c_4,c_5,m_2,c_1,0.9605,0.13076404
model_3313,m_3,m_1,c_12,c_11,0.6074,1.2208537
model_3314,c_4,c_4,m_2,c_3,0.955,0.14730258
model_3315,c_7,c_7,c_4,c_11,0.9755,0.08016041
model_3316,c_10,c_2,c_2,c_10,0.9739,0.081977285
model_3317,c_11,c_5,m_3,m_2,0.9664,0.11342292
model_3318,c_12,m_1,c_5,m_1,0.9517,0.164175
model_3319,c_4,c_3,m_3,s,0.97,0.10368511
model_3320,c_10,c_3,m_1,s,0.9611,0.13426115
model_3321,c_5,c_6,c_11,s,0.9706,0.08777521
model_3322,m_1,c_3,c_1,c_12,0.9286,0.22942963
model_3323,c_8,c_4,c_8,c_7,0.9732,0.08377036
model_3324,m_1,c_11,c_4,c_2,0.935,0.21564978
model_3325,c_9,c_5,c_2,c_5,0.9739,0.087051734
model_3326,c_9,c_1,c_11,c_11,0.9716,0.08823176
model_3327,m_1,c_3,s,-,0.9149,0.29743302
model_3328,c_12,c_3,c_10,c_7,0.9716,0.090278104
model_3329,c_12,c_11,m_1,c_12,0.9616,0.13409424
model_3330,c_5,c_4,c_6,c_3,0.9732,0.08256784
model_3331,c_4,c_3,c_10,c_6,0.9738,0.084618546
model_3332,c_2,c_9,c_4,c_2,0.9741,0.0828074
model_3333,c_4,c_7,c_7,c_3,0.9746,0.08253565
model_3334,c_1,c_12,m_2,c_6,0.9676,0.11059783
model_3335,c_9,m_1,c_3,c_11,0.9538,0.16268775
model_3336,c_2,m_2,c_6,c_12,0.9519,0.16176295
model_3337,c_6,c_5,c_2,m_2,0.9707,0.0879463
model_3338,c_8,c_5,c_7,c_12,0.9747,0.08177505
model_3339,c_6,c_11,c_10,c_12,0.9717,0.09375379
model_3340,c_9,c_3,c_2,c_8,0.9727,0.08389716
model_3341,c_5,m_1,c_3,c_6,0.9513,0.16287234
model_3342,c_1,c_9,c_11,c_3,0.9726,0.084757686
model_3343,m_1,c_5,c_2,c_11,0.9336,0.2143342
model_3344,c_3,c_6,c_2,c_11,0.9726,0.086523645
model_3345,c_11,c_1,m_3,c_1,0.951,0.16796994
model_3346,c_2,c_3,c_7,c_10,0.9736,0.08417131
model_3347,m_3,c_12,c_9,c_4,0.8564,0.45822152
model_3348,c_9,c_9,c_5,c_3,0.9708,0.09045976
model_3349,c_10,c_9,c_5,m_1,0.9728,0.08699371
model_3350,c_9,c_9,c_10,c_2,0.9717,0.08679258
model_3351,c_4,c_4,c_9,c_4,0.9745,0.08053946
model_3352,c_8,c_9,c_6,c_1,0.9721,0.090033956
model_3353,c_7,c_1,c_11,c_2,0.973,0.08432703
model_3354,m_2,c_12,c_4,c_6,0.9286,0.22812998
model_3355,c_11,c_12,c_5,c_10,0.9732,0.08526076
model_3356,c_10,c_2,m_3,c_9,0.9606,0.13258496
model_3357,c_2,c_1,c_9,m_2,0.9761,0.0782957
model_3358,c_1,c_7,c_6,c_3,0.9736,0.08348434
model_3359,c_9,c_3,c_4,c_5,0.9732,0.08432598
model_3360,m_1,c_11,c_3,c_3,0.9352,0.21097289
model_3361,c_10,m_2,c_1,c_2,0.9473,0.17600533
model_3362,c_10,c_12,c_12,c_8,0.9717,0.087714076
model_3363,c_2,c_1,m_1,m_1,0.9582,0.14191264
model_3364,m_2,c_7,c_11,c_5,0.9349,0.21767218
model_3365,c_2,m_3,c_1,c_2,0.9443,0.18972349
model_3366,c_8,c_12,c_6,c_12,0.9735,0.08595932
model_3367,c_7,c_3,c_4,m_1,0.9746,0.079400055
model_3368,m_1,c_7,c_4,c_3,0.9347,0.21260363
model_3369,c_7,c_5,c_3,c_4,0.9736,0.08434704
model_3370,c_5,c_12,c_11,c_12,0.9712,0.09002637
model_3371,c_4,c_12,s,-,0.9675,0.10823871
model_3372,m_3,c_12,c_8,c_7,0.8551,0.4677982
model_3373,c_1,c_8,c_9,c_2,0.9735,0.08462415
model_3374,c_5,m_3,c_4,m_3,0.9465,0.18228847
model_3375,m_1,c_6,c_7,s,0.9338,0.22275598
model_3376,c_3,m_2,c_6,m_3,0.9529,0.15820058
model_3377,c_8,c_3,c_2,c_11,0.9725,0.08754793
model_3378,c_8,c_1,c_11,c_10,0.9741,0.08266167
model_3379,c_7,m_2,c_9,c_7,0.9476,0.1728188
model_3380,c_5,c_3,c_2,c_8,0.9736,0.08604291
model_3381,c_4,c_6,c_3,c_1,0.9743,0.08119236
model_3382,c_6,c_8,m_3,c_7,0.963,0.12662198
model_3383,c_10,c_5,c_9,c_11,0.9759,0.08001139
model_3384,c_3,c_7,c_7,c_12,0.9709,0.089888506
model_3385,m_1,c_1,c_10,c_5,0.935,0.20811549
model_3386,c_9,c_12,c_2,m_1,0.9722,0.08758235
model_3387,m_1,c_11,c_4,c_12,0.9354,0.21670824
model_3388,c_6,c_11,c_5,m_1,0.9723,0.08498438
model_3389,c_2,c_1,c_3,c_10,0.9709,0.088009946
model_3390,c_9,m_2,c_12,m_3,0.9551,0.15073788
model_3391,c_11,m_3,c_4,m_1,0.9326,0.22038607
model_3392,c_1,c_5,c_6,c_9,0.9723,0.08363393
model_3393,c_11,c_12,m_1,m_3,0.963,0.12817216
model_3394,c_10,m_2,c_7,c_10,0.9454,0.17797151
model_3395,c_7,c_10,c_1,m_3,0.9742,0.08009463
model_3396,c_8,m_1,c_5,c_5,0.951,0.16692157
model_3397,c_3,c_2,c_3,m_1,0.9694,0.091455616
model_3398,c_4,c_4,c_2,c_3,0.9743,0.08405178
model_3399,c_7,m_2,c_7,c_2,0.9465,0.17622803
model_3400,c_8,c_3,m_2,m_1,0.9649,0.12036789
model_3401,c_8,c_11,c_10,c_8,0.9732,0.08466988
model_3402,c_5,c_7,c_9,m_1,0.9741,0.08059428
model_3403,c_10,c_1,c_8,c_11,0.9754,0.08073824
model_3404,c_2,c_10,c_3,c_2,0.9716,0.08697169
model_3405,c_6,m_2,c_1,c_8,0.9518,0.16430648
model_3406,m_1,c_11,s,-,0.9138,0.30196348
model_3407,m_2,c_12,c_2,s,0.9309,0.21977316
model_3408,c_6,c_5,c_1,c_3,0.9727,0.087965466
model_3409,m_1,c_10,m_3,c_8,0.8901,0.45933267
model_3410,c_6,c_5,m_3,c_10,0.965,0.11768775
model_3411,c_1,c_3,c_11,m_2,0.9733,0.08309487
model_3412,m_2,c_8,c_7,c_5,0.9287,0.2332522
model_3413,c_12,m_3,m_1,s,0.9294,0.2852621
model_3414,m_3,c_11,m_3,m_3,0.7779,0.8042572
model_3415,c_4,m_1,m_2,c_11,0.8988,0.3743238
model_3416,c_1,c_4,m_3,c_4,0.9442,0.1855266
model_3417,m_2,c_9,c_1,c_9,0.9284,0.23163646
model_3418,c_4,m_1,c_8,c_11,0.9499,0.17408593
model_3419,c_5,c_4,c_1,c_9,0.9735,0.0831009
model_3420,c_3,c_3,c_4,c_9,0.9752,0.081362166
model_3421,c_2,c_6,c_3,c_10,0.9739,0.083257094
model_3422,c_5,m_2,c_2,c_6,0.9502,0.16945098
model_3423,m_2,c_9,c_8,c_12,0.9322,0.2233297
model_3424,m_1,c_7,c_11,c_5,0.9388,0.20796348
model_3425,c_11,c_3,m_1,c_8,0.9603,0.13232473
model_3426,c_9,c_8,c_10,c_6,0.9721,0.08069143
model_3427,c_9,c_5,m_1,c_7,0.9605,0.13460733
model_3428,c_8,c_7,m_1,c_3,0.959,0.13822015
model_3429,c_11,c_6,c_6,c_9,0.9719,0.090526
model_3430,c_5,m_3,c_1,s,0.9467,0.18155581
model_3431,m_2,c_5,c_10,c_4,0.93,0.23158225
model_3432,c_11,c_5,c_9,s,0.9714,0.08693528
model_3433,c_3,m_1,c_2,c_8,0.9516,0.16215931
model_3434,m_3,m_2,c_9,c_4,0.5212,1.491784
model_3435,c_6,c_9,c_8,c_2,0.9734,0.08479726
model_3436,c_11,c_6,m_1,m_2,0.9613,0.13197634
model_3437,c_12,c_4,c_1,c_4,0.9725,0.08454323
model_3438,c_2,c_8,c_8,c_1,0.9743,0.08180087
model_3439,c_2,c_1,c_11,m_2,0.9744,0.0818755
model_3440,c_1,c_11,c_6,c_12,0.973,0.085409395
model_3441,c_4,c_1,c_9,s,0.9749,0.08148997
model_3442,c_5,c_8,c_9,c_4,0.9747,0.08118403
model_3443,m_3,c_8,m_1,c_2,0.7878,0.7409298
model_3444,c_12,c_4,c_5,c_3,0.9716,0.087579116
model_3445,c_10,c_5,c_7,c_2,0.9734,0.084423825
model_3446,c_9,c_8,c_1,m_2,0.9724,0.08445846
model_3447,c_10,c_10,m_3,m_2,0.9468,0.18031117
model_3448,m_1,c_1,s,-,0.9148,0.29925638
model_3449,c_6,c_4,m_1,c_4,0.9595,0.14238603
model_3450,c_2,c_11,c_9,c_8,0.9725,0.081583865
model_3451,c_4,c_10,c_8,m_2,0.9741,0.0803997
model_3452,m_1,c_1,c_10,m_2,0.9359,0.20563164
model_3453,c_9,c_9,c_11,c_5,0.9722,0.08834413
model_3454,c_4,c_5,c_3,c_12,0.9749,0.08027356
model_3455,c_10,c_2,c_2,c_1,0.973,0.08276018
model_3456,c_3,m_3,c_12,c_10,0.9599,0.13680005
model_3457,c_10,c_11,c_2,c_11,0.9747,0.08102042
model_3458,c_3,c_1,m_3,c_8,0.9633,0.12886457
model_3459,c_11,c_12,m_3,m_1,0.9717,0.10259428
model_3460,m_2,c_5,c_8,m_2,0.9334,0.22291487
model_3461,c_4,c_8,c_8,m_1,0.9728,0.08298335
model_3462,c_2,c_1,c_2,c_5,0.9742,0.084759064
model_3463,c_2,c_3,m_1,c_11,0.9626,0.13073069
model_3464,c_6,c_8,c_2,c_5,0.9721,0.08347017
model_3465,c_7,m_1,c_11,m_1,0.9487,0.17520888
model_3466,c_8,c_11,c_6,c_2,0.9735,0.08038753
model_3467,c_9,m_2,m_1,c_10,0.9356,0.24751738
model_3468,c_10,c_11,m_2,c_9,0.9613,0.13162045
model_3469,c_10,m_3,c_4,c_11,0.9181,0.26563627
model_3470,c_7,c_1,c_11,c_7,0.9751,0.08217712
model_3471,c_9,c_7,c_12,s,0.9733,0.083778985
model_3472,c_7,m_1,c_5,c_1,0.9482,0.17571613
model_3473,c_9,c_1,m_2,c_7,0.9596,0.13847584
model_3474,c_11,c_7,c_2,c_10,0.9746,0.080252916
model_3475,m_3,c_7,c_4,c_7,0.8537,0.46874332
model_3476,c_4,c_3,c_6,c_11,0.9715,0.09029028
model_3477,c_1,c_6,c_6,c_11,0.9742,0.0823953
model_3478,m_1,c_2,c_6,c_11,0.9373,0.20931177
model_3479,c_6,c_2,c_3,c_7,0.9733,0.08267086
model_3480,c_9,c_7,c_5,c_8,0.9724,0.08285082
model_3481,c_11,c_10,c_12,c_10,0.9742,0.08649303
model_3482,c_8,c_8,m_3,c_5,0.9644,0.12306961
model_3483,c_11,c_6,c_4,c_11,0.9739,0.08470171
model_3484,c_3,c_10,c_11,c_4,0.9732,0.083407894
model_3485,c_7,c_7,m_3,s,0.9496,0.17272663
model_3486,c_3,c_8,c_9,c_11,0.9732,0.08566214
model_3487,c_7,c_3,c_7,m_2,0.9724,0.08667619
model_3488,m_1,m_3,m_3,c_2,0.1135,2.3010452
model_3489,m_2,c_5,c_4,c_3,0.9286,0.2354815
model_3490,c_10,c_5,c_6,c_4,0.9745,0.08271586
model_3491,m_3,m_2,m_1,c_7,0.341,2.0698051
model_3492,c_5,c_7,c_11,s,0.973,0.08639866
model_3493,m_3,c_4,c_7,c_4,0.8553,0.4630704
model_3494,c_3,m_2,c_10,c_12,0.9549,0.15572679
model_3495,c_6,c_5,c_11,c_11,0.9748,0.081148624
model_3496,c_8,c_2,c_5,c_3,0.9727,0.08618884
model_3497,m_2,c_6,m_2,c_12,0.9166,0.3075209
model_3498,c_11,c_8,c_5,c_4,0.9717,0.0867768
model_3499,c_11,c_12,c_5,c_9,0.9721,0.086663805
model_3500,c_5,c_3,c_5,c_1,0.9724,0.08862585
model_3501,c_3,c_3,c_6,c_12,0.9729,0.08916625
model_3502,m_3,c_1,c_10,m_1,0.8575,0.4528228
model_3503,c_5,c_7,c_3,c_4,0.9735,0.082584575
model_3504,c_11,c_2,m_1,c_10,0.9619,0.13333102
model_3505,c_4,c_1,c_2,c_6,0.9751,0.080612235
model_3506,c_12,c_1,c_7,c_10,0.9741,0.08243737
model_3507,c_3,m_3,m_1,m_3,0.9323,0.27354515
model_3508,c_3,c_6,c_6,s,0.9718,0.08393665
model_3509,m_1,c_10,c_8,c_7,0.9362,0.21039675
model_3510,c_7,c_8,c_9,c_1,0.9748,0.08192
model_3511,m_3,c_10,c_7,c_1,0.8575,0.45631596
model_3512,m_2,c_8,c_3,c_6,0.9336,0.21821575
model_3513,c_2,m_2,c_12,m_2,0.9505,0.16424188
model_3514,c_3,c_11,c_7,c_6,0.9713,0.08673932
model_3515,m_3,m_3,c_11,c_7,0.4166,1.7712182
model_3516,c_6,c_9,c_8,c_10,0.9718,0.08546277
model_3517,m_3,c_3,c_2,c_9,0.8557,0.4692237
model_3518,c_1,c_8,c_1,m_1,0.9739,0.08089464
model_3519,c_9,c_6,c_3,c_1,0.9733,0.08751288
model_3520,c_10,c_2,c_4,c_7,0.9731,0.08398533
model_3521,c_4,c_7,c_12,m_1,0.9736,0.079052754
model_3522,m_2,c_7,m_3,c_5,0.8581,0.5438791
model_3523,c_10,c_3,m_1,c_5,0.9586,0.1409024
model_3524,c_12,c_11,m_3,m_2,0.9633,0.120842695
model_3525,c_3,c_12,m_2,c_8,0.9658,0.113227665
model_3526,m_1,c_3,c_2,c_6,0.9348,0.21279986
model_3527,c_6,c_5,c_10,c_12,0.9741,0.08500782
model_3528,c_6,m_3,c_9,c_6,0.96,0.13477866
model_3529,c_2,c_4,c_3,m_3,0.9742,0.081529886
model_3530,c_1,c_6,c_8,c_3,0.9741,0.07862547
model_3531,c_7,c_7,m_3,m_3,0.948,0.17394768
model_3532,c_11,c_1,c_6,m_2,0.9711,0.09062529
model_3533,c_12,m_3,c_2,s,0.9514,0.16363867
model_3534,c_10,c_7,m_1,c_11,0.9587,0.1451257
model_3535,m_3,c_12,c_9,c_8,0.8573,0.46062744
model_3536,m_3,m_1,c_9,c_4,0.6059,1.2155353
model_3537,c_1,c_6,m_2,c_1,0.963,0.12775351
model_3538,c_2,c_5,c_12,c_12,0.9741,0.07959704
model_3539,c_5,m_1,c_4,c_4,0.951,0.16750795
model_3540,c_10,c_12,c_10,m_1,0.9715,0.08866506
model_3541,c_1,c_10,c_8,c_10,0.9739,0.07870758
model_3542,c_12,c_12,c_5,c_7,0.9703,0.08971251
model_3543,c_2,c_10,c_1,c_8,0.9736,0.083653145
model_3544,c_11,c_3,m_2,c_3,0.9646,0.12184966
model_3545,c_8,c_9,c_12,c_3,0.9739,0.083854616
model_3546,c_2,c_5,m_1,s,0.9604,0.13527888
model_3547,m_1,c_9,c_12,c_6,0.939,0.20539168
model_3548,c_9,m_2,c_7,c_6,0.9555,0.15703541
model_3549,m_1,c_3,m_1,c_10,0.9086,0.35093233
model_3550,c_5,c_10,m_1,c_7,0.9582,0.14318112
model_3551,c_9,c_2,c_9,c_11,0.9723,0.09051367
model_3552,c_9,c_12,c_3,c_2,0.9727,0.085209005
model_3553,m_2,c_3,c_5,c_2,0.9304,0.22889
model_3554,c_5,c_12,c_8,c_8,0.9736,0.08640967
model_3555,c_12,c_12,c_6,c_12,0.9716,0.08933457
model_3556,c_7,m_3,c_8,c_11,0.9241,0.25320947
model_3557,m_3,c_10,c_6,m_1,0.8567,0.4573737
model_3558,c_10,m_3,c_12,c_2,0.9221,0.2595545
model_3559,c_11,m_1,m_1,m_2,0.9128,0.31788048
model_3560,m_2,c_11,c_11,c_4,0.9335,0.21963084
model_3561,c_3,c_2,c_3,c_5,0.9717,0.08835478
model_3562,c_9,c_6,c_9,c_8,0.9736,0.083170936
model_3563,m_2,c_7,c_12,c_3,0.9317,0.22250548
model_3564,c_5,c_11,c_9,c_9,0.9736,0.082501285
model_3565,c_3,c_8,c_11,m_2,0.9737,0.0841343
model_3566,c_6,m_2,c_3,m_1,0.9555,0.15492408
