EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_695,m_1,s,-,-,0.6378,1.0338901164,model_1897
episode_696,c_2,m_3,c_7,c_8,0.7466,0.753097322,model_214
episode_697,c_4,c_1,c_7,c_2,0.6979,0.8998645809,model_1812
episode_698,c_12,c_10,c_12,s,0.7455,0.7511633276,model_1005
episode_699,c_1,c_4,c_4,c_11,0.7302,0.7863324653,model_1841
episode_700,c_11,c_3,s,-,0.7029,0.8693831643,model_892
episode_700,c_11,c_3,s,-,0.7255,0.8000208246,model_1234
episode_700,c_11,c_3,s,-,0.7046,0.8794313765,model_1976
episode_701,c_4,m_2,m_3,c_6,0.6772,0.922512601,model_1934
episode_702,c_4,c_12,m_3,c_5,0.7744,0.6778273486,model_1324
episode_703,c_8,c_1,c_4,c_1,0.6849,0.9652672208,model_717
episode_704,c_3,m_3,c_4,c_1,0.7368,0.7635866326,model_996
episode_705,c_5,c_10,c_9,c_6,0.7319,0.7875219831,model_109
episode_706,c_12,s,-,-,0.6803,0.9452649376,model_41
episode_707,c_9,c_9,m_1,c_1,0.7373,0.7801900728,model_1409
episode_708,c_4,m_2,m_3,c_6,0.6772,0.922512601,model_1934
episode_709,c_9,c_4,c_6,c_2,0.7239,0.8449650784,model_1891
episode_710,c_2,m_1,c_11,c_8,0.751,0.7672568354,model_652
episode_711,c_4,c_6,c_11,s,0.711,0.84820136,model_927
episode_712,c_6,m_1,c_2,c_7,0.7344,0.7785525677,model_2068
episode_713,c_7,m_1,c_2,m_1,0.7185,0.8180349734,model_1792
episode_714,c_2,m_1,c_11,c_9,0.7627,0.7243173011,model_1543
episode_715,c_1,c_6,c_4,c_3,0.7267,0.8151860174,model_495
episode_716,c_5,c_6,c_5,c_10,0.6975,0.9000327958,model_488
episode_717,c_6,c_8,c_7,m_1,0.7279,0.8091844293,model_1371
episode_718,c_9,m_3,c_5,c_2,0.764,0.7067803078,model_171
episode_718,c_9,m_3,c_5,c_2,0.7604,0.6995679753,model_1323
episode_719,c_10,m_1,c_4,c_11,0.739,0.7732443058,model_1536
episode_720,c_3,c_11,c_4,m_1,0.7401,0.7668442963,model_1426
episode_721,c_12,c_2,c_1,c_7,0.7053,0.8600726574,model_662
episode_722,c_6,m_2,c_1,s,0.717,0.8233514613,model_962
episode_723,c_3,c_6,c_1,m_2,0.6813,0.9156428357,model_334
episode_724,c_10,c_9,c_6,c_9,0.7404,0.7674590044,model_1120
episode_725,c_6,c_11,c_12,c_5,0.7161,0.8256734054,model_1379
episode_726,c_8,m_1,s,-,0.7055,0.8629354924,model_157
episode_726,c_8,m_1,s,-,0.68,0.9205444848,model_1322
episode_727,c_1,c_1,c_11,c_6,0.7271,0.8297973987,model_1594
episode_728,c_7,c_3,c_3,m_1,0.7384,0.7740394232,model_1633
episode_729,c_4,c_9,c_4,c_12,0.7342,0.8088925929,model_433
episode_730,c_5,c_6,c_1,c_6,0.7405,0.7749704713,model_45
episode_731,m_2,c_8,m_3,s,0.6891,0.897268104,model_1863
episode_732,c_10,c_2,c_6,c_3,0.7415,0.7910170586,model_877
episode_733,c_11,c_7,c_5,c_10,0.7332,0.7897909986,model_133
episode_734,c_10,c_5,c_7,m_3,0.7404,0.7785819832,model_342
episode_735,c_2,c_5,m_3,c_6,0.74,0.7556744553,model_1093
episode_736,c_7,c_11,c_5,c_5,0.7401,0.7677197904,model_521
episode_737,c_3,c_11,c_4,m_3,0.7274,0.7873679196,model_743
episode_738,c_1,c_4,c_11,m_1,0.7135,0.8356865856,model_803
episode_739,c_7,c_4,s,-,0.6994,0.8946182781,model_1439
episode_740,c_11,m_2,c_1,c_10,0.768,0.7256743255,model_542
episode_741,c_3,c_10,c_10,c_10,0.7135,0.8434791435,model_1738
episode_742,c_6,c_8,c_1,c_7,0.7109,0.841605378,model_1560
episode_743,c_2,c_1,c_1,c_3,0.7203,0.8291439315,model_405
episode_744,m_2,m_3,c_10,c_4,0.6055,1.1048950537,model_563
episode_745,c_4,c_7,c_1,c_11,0.718,0.8211727259,model_1260
episode_746,c_4,m_1,m_2,m_3,0.6604,1.0681402695,model_1135
episode_747,m_3,c_12,c_1,c_5,0.6786,0.9605158808,model_1802
episode_748,c_10,c_12,c_12,c_3,0.772,0.6725099054,model_1878
episode_749,c_5,c_6,c_5,c_10,0.6975,0.9000327958,model_488
episode_750,c_1,m_2,c_5,c_5,0.7494,0.7732040018,model_1048
episode_751,c_5,m_1,m_2,s,0.7092,0.8411604651,model_852
episode_752,m_3,c_12,c_3,c_4,0.7104,0.8867726786,model_1165
episode_753,c_12,c_3,c_7,c_12,0.7385,0.7832659954,model_1210
episode_754,c_12,c_1,c_6,c_1,0.7349,0.7821212946,model_1629
episode_755,c_4,c_9,c_2,c_8,0.6914,0.9277446179,model_1914
episode_756,c_9,c_11,m_3,c_9,0.7804,0.6454612292,model_597
episode_757,c_7,c_10,c_3,c_3,0.7222,0.8407313009,model_1501
episode_758,c_12,c_10,c_8,c_9,0.7564,0.7773288469,model_1736
episode_759,c_12,c_3,c_2,c_1,0.7275,0.7976920635,model_1686
episode_760,c_9,c_4,c_5,c_9,0.7022,0.8714258204,model_914
episode_761,c_6,c_3,c_8,c_9,0.7614,0.7158518162,model_1154
episode_762,c_11,c_8,c_2,c_7,0.7296,0.8234360091,model_350
episode_763,c_4,c_2,c_6,c_12,0.6993,0.9195123248,model_1443
episode_764,c_5,c_12,c_12,c_12,0.7309,0.8424393962,model_1497
episode_765,c_8,c_5,c_8,c_9,0.7401,0.850230186,model_415
episode_766,c_4,c_8,m_2,c_1,0.7143,0.8265151773,model_757
episode_767,c_1,c_6,c_1,m_3,0.7088,0.8393553137,model_593
episode_768,c_9,c_1,c_10,m_2,0.6978,0.8862281027,model_453
episode_769,c_3,c_8,c_6,c_10,0.7323,0.8009937073,model_216
episode_770,c_7,c_12,m_2,c_5,0.7508,0.7460652253,model_1052
episode_771,c_3,c_4,c_7,c_11,0.7025,0.9002514707,model_1735
episode_772,c_1,c_2,m_1,c_1,0.7201,0.8207984342,model_1282
episode_773,c_7,c_11,c_8,c_4,0.7148,0.8499813066,model_1504
episode_774,c_7,c_12,c_10,c_11,0.7468,0.7452288258,model_1813
episode_775,c_4,c_11,c_9,c_11,0.7305,0.8306585573,model_1775
episode_776,c_6,m_2,c_11,c_6,0.7681,0.7154412151,model_1950
episode_777,c_1,c_7,c_6,c_8,0.7203,0.79331731,model_125
episode_778,c_3,c_1,m_2,c_6,0.7395,0.8050931557,model_1336
episode_779,c_1,m_2,c_5,c_5,0.7494,0.7732040018,model_1048
episode_780,c_6,c_4,c_12,c_11,0.7464,0.749322251,model_1099
episode_781,c_11,c_4,c_11,m_1,0.7,0.8545227153,model_1638
episode_782,c_6,c_7,c_4,c_1,0.7127,0.8467045276,model_1665
episode_783,c_3,c_10,c_11,c_10,0.7062,0.8614895272,model_2000
episode_784,c_7,c_7,c_12,c_7,0.7321,0.8341422264,model_408
episode_785,c_3,c_4,m_3,c_10,0.729,0.8218633204,model_784
episode_786,m_1,m_3,c_7,m_3,0.552,1.2728513615,model_2061
episode_787,c_9,c_2,c_3,m_3,0.7154,0.8192665898,model_1207
episode_788,c_1,c_3,c_3,c_1,0.7349,0.7818603355,model_1759
episode_789,c_2,c_9,s,-,0.6842,0.9562252809,model_349
episode_790,c_7,c_4,c_6,c_11,0.7361,0.7964075973,model_1128
episode_791,c_5,c_9,c_8,c_6,0.6977,1.006590204,model_793
episode_792,c_6,c_8,c_10,c_7,0.7254,0.8263549631,model_1273
episode_793,c_8,c_10,s,-,0.6833,0.9534517008,model_478
episode_794,c_4,c_3,c_8,c_11,0.7422,0.766631689,model_871
episode_795,c_5,c_12,c_8,c_1,0.7215,0.8491020701,model_1779
episode_796,c_4,c_2,m_1,c_12,0.7182,0.8296880108,model_1877
episode_797,c_8,c_7,c_5,c_12,0.7191,0.8306212075,model_792
episode_798,c_10,c_6,c_2,c_9,0.6974,0.9215304744,model_1785
episode_799,c_3,c_10,m_1,c_6,0.7294,0.8031685129,model_1688
episode_800,c_5,c_1,c_11,c_12,0.6921,1.0064270259,model_1413
episode_801,c_11,c_6,c_7,m_3,0.7393,0.7592977126,model_574
episode_802,c_10,c_12,c_12,c_3,0.772,0.6725099054,model_1878
episode_803,c_11,c_8,c_1,c_10,0.7082,0.9111833348,model_1341
episode_804,c_5,c_4,c_12,c_5,0.697,0.9216766314,model_860
episode_805,c_7,c_8,c_9,m_2,0.7443,0.7764315757,model_522
episode_806,c_2,m_1,c_8,c_9,0.7736,0.7046771322,model_1406
episode_807,c_9,c_2,s,-,0.7139,0.8687310364,model_217
episode_807,c_9,c_2,s,-,0.6967,0.9190055837,model_1701
episode_808,c_7,c_4,s,-,0.6994,0.8946182781,model_1439
episode_809,c_8,c_8,c_4,c_9,0.7496,0.7632956017,model_1140
episode_810,c_3,c_4,c_11,c_4,0.7041,0.8602331339,model_381
episode_811,m_3,c_9,c_2,c_1,0.6602,0.9961773536,model_835
episode_811,m_3,c_9,c_2,c_1,0.7271,0.8070358797,model_1124
episode_812,c_5,c_11,c_9,c_4,0.7346,0.8004438704,model_1427
episode_813,c_11,c_7,c_4,c_10,0.7286,0.8185758454,model_1489
episode_814,c_4,c_1,c_9,c_8,0.7225,0.8127033993,model_684
episode_815,c_6,c_4,c_8,c_1,0.7038,0.8797884351,model_1822
episode_816,c_8,c_12,s,-,0.7119,0.8522771147,model_1890
episode_817,c_3,c_7,m_3,c_8,0.7321,0.7756573318,model_780
episode_818,c_2,m_2,c_1,c_6,0.7354,0.8190943475,model_1859
episode_819,m_3,c_2,c_1,c_10,0.6857,1.0123296763,model_2039
episode_820,c_5,c_8,c_5,c_6,0.72,0.8177773091,model_911
episode_821,c_9,c_1,c_11,m_3,0.7369,0.808104052,model_843
episode_822,c_1,c_10,c_7,s,0.7222,0.8247413548,model_168
episode_823,c_7,c_7,c_7,c_7,0.6966,0.8779564311,model_1308
episode_824,c_3,c_8,c_7,c_8,0.7292,0.7988058241,model_194
episode_825,c_7,m_1,c_9,c_10,0.7483,0.761277498,model_406
episode_826,c_6,m_3,c_8,s,0.7381,0.7739884102,model_1670
episode_827,c_1,c_2,m_2,c_2,0.7169,0.8141871968,model_1415
episode_828,c_3,c_3,c_6,m_1,0.7205,0.8015195292,model_688
episode_829,c_5,c_8,c_4,m_1,0.7029,0.8489739115,model_510
episode_830,c_12,m_2,c_7,c_1,0.755,0.7229906776,model_857
episode_831,c_4,m_2,c_7,s,0.6748,0.9364830389,model_775
episode_832,c_12,m_2,c_10,s,0.7389,0.7876333079,model_230
episode_833,c_3,c_4,c_12,c_6,0.7548,0.7527579012,model_1102
episode_834,m_3,c_11,c_5,c_5,0.7039,0.895435882,model_180
episode_835,c_2,c_5,m_2,c_4,0.6878,0.8909885422,model_1387
episode_836,c_5,c_10,c_9,c_6,0.7319,0.7875219831,model_109
episode_837,c_10,c_7,c_5,m_2,0.7204,0.8318778661,model_1278
episode_838,c_8,c_11,s,-,0.6823,0.9216693419,model_293
episode_839,c_3,m_1,c_5,c_6,0.7314,0.7829235833,model_231
episode_840,c_3,m_2,c_8,c_9,0.7387,0.7942846444,model_1592
episode_841,c_1,c_3,m_1,c_12,0.7389,0.7658107798,model_1781
episode_842,c_2,m_2,c_6,c_11,0.7621,0.7118523074,model_24
episode_843,c_12,c_10,c_4,c_1,0.7426,0.7869093409,model_599
episode_843,c_12,c_10,c_4,c_1,0.7341,0.7736108012,model_1058
episode_844,c_7,c_12,s,-,0.7081,0.8526553727,model_391
episode_844,c_7,c_12,s,-,0.7261,0.8198903063,model_1567
episode_845,c_7,c_12,s,-,0.7081,0.8526553727,model_391
episode_845,c_7,c_12,s,-,0.7261,0.8198903063,model_1567
episode_846,c_1,c_11,c_3,c_6,0.7365,0.7806281323,model_1786
episode_847,c_3,m_1,c_11,c_4,0.7547,0.7368902138,model_628
episode_848,c_8,c_11,c_10,c_2,0.7533,0.7903001865,model_152
episode_849,c_7,m_2,m_1,s,0.7191,0.8488991506,model_291
episode_850,c_10,c_3,c_11,c_11,0.7209,0.8433535183,model_1691
episode_851,c_10,c_1,c_2,c_8,0.7146,0.844737805,model_470
episode_852,c_2,c_1,c_6,c_11,0.7258,0.8186143458,model_1226
episode_853,c_1,c_8,c_5,c_11,0.7195,0.8520049053,model_1482
episode_854,c_10,c_10,c_11,c_7,0.7536,0.7693308115,model_1354
episode_855,c_3,c_3,c_10,c_9,0.7396,0.7805715912,model_1676
episode_856,c_11,c_12,c_5,m_3,0.7615,0.6959021748,model_1959
episode_857,c_1,c_10,c_7,s,0.7222,0.8247413548,model_168
episode_858,c_11,m_2,c_12,c_1,0.7276,0.8611870275,model_404
episode_859,m_3,c_7,c_12,c_5,0.7045,0.8681744549,model_2037
episode_860,c_11,m_1,m_1,s,0.7236,0.8043487915,model_196
episode_861,c_9,c_2,c_8,m_2,0.71,0.8386000104,model_1305
episode_862,c_7,c_9,c_2,c_7,0.7322,0.8090004247,model_264
episode_863,c_5,c_3,m_1,c_4,0.7051,0.8548794303,model_1262
episode_864,c_12,c_6,c_5,s,0.7257,0.8286630089,model_1677
episode_865,c_6,c_3,c_3,c_1,0.7346,0.7870796384,model_1951
episode_866,c_9,c_7,c_9,c_10,0.7072,0.8593181846,model_1242
episode_867,c_1,c_11,c_2,c_1,0.738,0.7827855728,model_1631
episode_868,c_2,c_12,c_7,s,0.7177,0.8411133216,model_1848
episode_869,c_5,c_4,c_3,m_1,0.7175,0.8146954215,model_1966
episode_870,c_6,c_6,c_4,m_3,0.7272,0.7731653383,model_335
episode_871,c_4,c_3,m_3,m_2,0.7199,0.8205918969,model_1276
episode_872,c_6,c_6,m_1,m_1,0.7072,0.8569964466,model_192
episode_873,c_7,c_3,c_6,c_1,0.7183,0.8288707768,model_1713
episode_874,m_1,c_7,c_8,c_9,0.6833,1.0054539566,model_2017
episode_875,c_10,c_10,c_3,c_1,0.744,0.81759966,model_800
episode_876,c_3,c_7,c_1,c_8,0.7011,0.8917537936,model_1648
episode_877,c_4,c_10,c_12,c_10,0.7483,0.7395920904,model_238
episode_878,c_7,c_9,m_2,c_3,0.7387,0.7528718933,model_1121
episode_879,c_9,c_9,c_9,c_3,0.7455,0.7614008203,model_1388
episode_880,c_4,c_9,c_11,c_3,0.7417,0.7592806885,model_2029
episode_881,c_12,m_3,c_11,c_5,0.778,0.6720476926,model_2035
episode_882,c_10,c_1,c_1,c_9,0.724,0.8398697092,model_435
episode_883,c_7,c_10,c_3,m_1,0.7227,0.8311607223,model_1465
episode_884,c_12,c_7,s,-,0.6822,0.9580085474,model_943
episode_884,c_12,c_7,s,-,0.6914,0.9043684228,model_1600
episode_885,c_7,m_2,c_1,c_9,0.7313,0.8015811863,model_950
episode_886,c_10,m_2,s,-,0.6796,0.9340165803,model_1460
episode_887,c_2,c_7,m_1,c_5,0.7138,0.8776090738,model_1222
episode_888,c_1,c_5,c_6,c_10,0.6783,1.0345636516,model_1470
episode_889,c_12,m_1,m_1,c_11,0.717,0.8256935469,model_759
episode_889,c_12,m_1,m_1,c_11,0.7522,0.7385131767,model_1467
episode_890,m_3,c_8,c_11,c_4,0.6688,0.9841967431,model_619
episode_891,c_8,s,-,-,0.6822,0.9504524675,model_1311
episode_891,c_8,s,-,-,0.6789,0.963030154,model_1614
episode_892,c_3,c_10,m_1,c_6,0.7294,0.8031685129,model_1688
episode_893,c_10,c_6,c_1,c_3,0.7434,0.7522839264,model_64
episode_894,c_11,c_11,c_6,c_7,0.7227,0.8183976976,model_1698
episode_895,c_10,c_5,c_10,c_6,0.7262,0.8141283049,model_1540
episode_896,c_12,c_7,c_1,c_3,0.7462,0.7590766714,model_1544
episode_897,c_3,c_7,c_2,c_11,0.7279,0.7953396857,model_422
episode_898,c_8,c_2,m_3,c_12,0.775,0.6638746689,model_700
episode_899,c_1,m_2,c_8,c_1,0.7535,0.7335019248,model_1455
episode_900,m_1,c_12,m_2,m_1,0.663,0.9834420828,model_1349
episode_901,c_3,c_12,c_3,c_9,0.7577,0.7437761021,model_1280
episode_902,c_10,m_1,c_7,c_12,0.7609,0.7327970257,model_752
episode_903,c_10,c_5,c_10,c_6,0.7262,0.8141283049,model_1540
episode_904,c_8,c_3,c_3,c_2,0.7441,0.7612778426,model_357
episode_905,c_7,m_1,c_4,m_3,0.6938,0.8914270576,model_763
episode_906,c_9,m_2,c_7,c_4,0.7465,0.753491062,model_1458
episode_907,c_11,m_3,m_2,c_4,0.7125,0.8338005322,model_677
episode_908,m_3,c_9,c_2,c_1,0.6602,0.9961773536,model_835
episode_908,m_3,c_9,c_2,c_1,0.7271,0.8070358797,model_1124
episode_909,c_3,c_2,m_3,c_10,0.7232,0.8310182674,model_1359
episode_910,c_12,c_9,c_10,c_3,0.7353,0.7889003453,model_653
episode_911,c_11,c_1,s,-,0.6648,0.9658538896,model_224
episode_911,c_11,c_1,s,-,0.6999,0.8998106122,model_1307
episode_912,c_11,c_11,c_6,c_7,0.7227,0.8183976976,model_1698
episode_913,c_10,m_2,c_1,c_7,0.7333,0.7742034185,model_884
episode_914,c_3,c_1,c_3,s,0.7134,0.8552362526,model_2058
episode_915,c_7,c_10,m_2,s,0.6695,0.990557504,model_786
episode_915,c_7,c_10,m_2,s,0.7124,0.8417378337,model_1887
episode_916,c_6,c_11,m_2,c_7,0.7298,0.7924673386,model_556
episode_917,c_8,c_7,c_5,c_12,0.7191,0.8306212075,model_792
episode_918,c_4,c_7,m_3,c_11,0.7509,0.7484703567,model_782
episode_919,c_9,c_1,c_4,c_5,0.7113,0.9032897329,model_148
episode_920,c_8,c_5,c_9,m_3,0.7238,0.8241757442,model_758
episode_921,m_2,m_2,c_4,c_6,0.5937,1.1657395552,model_1593
episode_922,c_3,m_1,c_4,m_1,0.6682,0.9526095943,model_1277
episode_923,c_6,c_11,c_8,c_8,0.7429,0.7795238375,model_1404
episode_924,c_9,c_2,c_10,c_8,0.7368,0.7838314301,model_1028
episode_925,c_3,c_3,c_10,c_8,0.7419,0.7636387531,model_344
episode_926,c_10,c_10,c_3,c_2,0.7414,0.7779434106,model_1533
episode_927,c_6,c_5,c_3,c_8,0.7208,0.8414889071,model_1690
episode_928,c_1,c_8,c_7,m_2,0.7217,0.7946714757,model_2027
episode_929,c_7,c_6,c_6,m_1,0.7404,0.8498554743,model_897
episode_930,c_9,c_7,c_4,c_11,0.7237,0.825305896,model_973
episode_931,c_2,m_2,c_4,s,0.7026,0.8730518569,model_1949
episode_932,c_11,c_2,c_8,m_3,0.6865,0.9093677519,model_1646
episode_933,c_11,c_6,c_8,m_2,0.7314,0.7863259398,model_1131
episode_934,c_10,c_10,c_9,c_1,0.7295,0.8125290442,model_834
episode_935,c_9,m_3,m_1,m_2,0.7035,0.931039506,model_1047
episode_936,c_5,c_4,c_9,m_1,0.7211,0.8335338974,model_1765
episode_937,c_11,s,-,-,0.6841,0.9466346931,model_354
episode_937,c_11,s,-,-,0.7083,0.8567868416,model_1239
episode_938,c_3,m_1,c_7,c_9,0.7416,0.8156670705,model_1461
episode_939,c_10,c_11,c_1,c_10,0.7374,0.8067262404,model_1466
episode_940,c_2,c_11,m_1,m_1,0.7327,0.7872689457,model_506
episode_941,c_4,c_6,m_1,c_11,0.7292,0.8434698656,model_1484
episode_942,c_3,c_5,c_12,c_8,0.7461,0.7895703685,model_643
episode_943,c_4,c_2,c_5,c_10,0.7116,0.8328255834,model_225
episode_944,c_6,m_3,c_9,c_11,0.7832,0.6501892401,model_270
episode_945,c_2,c_11,c_1,c_12,0.7276,0.8038307641,model_343
episode_946,c_10,m_1,c_6,c_3,0.7479,0.7444739493,model_1839
episode_947,c_11,m_2,c_6,c_5,0.7385,0.7728996809,model_1433
episode_948,c_7,c_2,c_5,m_1,0.7077,0.8626089116,model_1981
episode_949,c_10,c_10,c_11,c_7,0.7536,0.7693308115,model_1354
episode_950,c_6,c_8,m_2,c_8,0.7472,0.7397511327,model_1577
episode_951,c_5,c_11,c_9,c_4,0.7346,0.8004438704,model_1427
episode_952,c_5,c_5,c_10,c_4,0.7469,0.7531257272,model_370
episode_953,c_10,c_7,c_12,s,0.7293,0.8387213851,model_19
episode_954,c_12,m_1,c_7,c_2,0.7329,0.849814771,model_1702
episode_955,c_8,c_8,c_3,c_9,0.7161,0.8556530501,model_683
episode_956,c_7,c_10,c_3,m_2,0.7386,0.7568700913,model_263
episode_957,c_8,m_2,c_5,c_12,0.7729,0.7266658715,model_1361
episode_958,c_5,c_1,m_2,c_8,0.7324,0.8091076883,model_49
episode_959,c_12,m_1,c_5,c_11,0.757,0.7347015918,model_1856
episode_960,m_1,c_6,m_2,c_6,0.6966,0.8887520419,model_1070
episode_961,c_12,c_10,c_8,c_9,0.7564,0.7773288469,model_1736
episode_962,c_1,c_9,s,-,0.707,0.8873637054,model_154
episode_962,c_1,c_9,s,-,0.7025,0.8917335058,model_1865
episode_963,c_3,c_10,c_1,c_9,0.7367,0.8488403857,model_657
episode_964,c_3,c_10,c_3,m_3,0.7434,0.7453223552,model_736
episode_965,c_9,c_12,m_3,c_6,0.7762,0.6634890669,model_1730
episode_966,c_4,c_5,c_7,c_7,0.6847,0.9220500547,model_1818
episode_967,c_10,c_11,c_1,c_10,0.7374,0.8067262404,model_1466
episode_968,c_1,c_10,c_9,c_11,0.719,0.8492443096,model_338
episode_969,c_4,m_1,m_1,c_3,0.7041,0.8408856823,model_162
episode_970,c_10,c_1,c_4,c_11,0.7264,0.8143873209,model_421
episode_971,c_1,m_2,c_10,c_5,0.7504,0.780683126,model_1138
episode_972,c_1,c_7,c_9,c_9,0.7586,0.7324546658,model_1771
episode_973,c_7,c_10,c_10,c_11,0.7073,0.8542714598,model_1487
episode_974,c_2,c_1,c_12,c_6,0.7171,0.8635175241,model_232
episode_975,c_3,c_6,c_7,c_7,0.7364,0.7914828366,model_2050
episode_976,c_10,m_1,c_9,c_11,0.7719,0.7163165995,model_1498
episode_977,c_7,c_10,c_11,c_10,0.7383,0.7716200436,model_1894
episode_978,c_2,c_1,c_12,c_5,0.7322,0.7816410814,model_1244
episode_979,c_5,c_1,c_11,m_1,0.7132,0.8443083076,model_1333
episode_980,c_1,m_3,c_8,m_2,0.7361,0.7713797514,model_942
episode_981,c_9,c_11,c_1,c_10,0.7402,0.7766670685,model_812
episode_982,c_1,s,-,-,0.6824,0.9222057566,model_275
episode_982,c_1,s,-,-,0.6812,0.9313422739,model_1330
episode_982,c_1,s,-,-,0.6678,0.9662022907,model_1639
episode_983,c_3,c_4,c_6,c_11,0.7446,0.7642451825,model_1367
episode_984,c_7,m_2,c_6,c_4,0.7163,0.8201699578,model_1559
episode_985,c_9,c_11,m_1,c_3,0.7222,0.8241986485,model_47
episode_986,c_1,c_9,c_8,c_3,0.7446,0.7984446157,model_1302
episode_987,c_6,c_7,c_8,c_10,0.7251,0.7993954341,model_1760
episode_988,c_5,c_11,c_11,c_4,0.7327,0.8042854309,model_127
episode_988,c_5,c_11,c_11,c_4,0.6983,0.8822168702,model_1491
episode_989,m_3,c_4,c_10,c_10,0.6823,0.9788202216,model_265
episode_990,c_12,c_3,c_7,m_1,0.7288,0.7947791016,model_1700
episode_991,c_12,m_3,c_8,c_10,0.7596,0.7145714473,model_1873
episode_992,c_12,c_10,c_6,m_3,0.761,0.7030323519,model_20
episode_993,c_1,c_5,c_10,c_9,0.7282,0.8140822629,model_929
episode_994,c_3,c_12,m_3,c_1,0.7612,0.6971868226,model_714
episode_994,c_3,c_12,m_3,c_1,0.7403,0.761072016,model_1088
episode_995,c_7,c_5,m_2,c_6,0.7377,0.7601529001,model_679
episode_996,c_2,c_9,c_7,m_1,0.723,0.8068863038,model_1438
episode_997,c_10,c_7,c_11,c_10,0.7295,0.7838135236,model_944
episode_998,c_3,m_2,c_8,c_9,0.7387,0.7942846444,model_1592
episode_999,c_12,m_3,c_6,c_8,0.7434,0.7955034499,model_1206
episode_1000,c_4,c_6,m_2,c_10,0.7146,0.9074715097,model_1095
episode_1001,c_3,c_1,c_6,m_3,0.721,0.8069136542,model_718
episode_1002,c_6,c_6,c_5,c_4,0.71,0.8619048816,model_1552
episode_1003,c_2,c_11,m_1,m_1,0.7327,0.7872689457,model_506
episode_1004,c_8,m_1,m_1,m_3,0.6981,0.9331337324,model_745
episode_1005,c_4,m_2,c_2,c_2,0.7388,0.7698941817,model_1851
episode_1006,c_8,c_4,s,-,0.6848,0.9017666427,model_46
episode_1006,c_8,c_4,s,-,0.7012,0.8856213157,model_1923
episode_1007,c_2,c_7,m_2,c_8,0.7222,0.8051841713,model_1938
episode_1008,c_6,c_6,c_8,c_8,0.727,0.8598706117,model_1826
episode_1009,c_5,c_5,c_10,c_4,0.7469,0.7531257272,model_370
episode_1010,c_4,c_2,c_10,c_6,0.728,0.8847059436,model_796
episode_1011,c_12,m_2,c_1,c_1,0.7329,0.8027265525,model_1523
episode_1012,c_9,c_10,c_1,m_3,0.7405,0.7688719716,model_972
episode_1013,c_7,c_4,s,-,0.6994,0.8946182781,model_1439
episode_1014,c_4,c_11,c_7,c_6,0.6841,0.9230426995,model_954
episode_1015,c_1,c_3,c_9,c_9,0.7339,0.8407261132,model_100
episode_1016,c_7,c_9,c_5,c_12,0.6895,0.998207092,model_23
episode_1017,c_11,m_3,m_2,c_4,0.7125,0.8338005322,model_677
episode_1018,c_12,c_11,c_1,c_6,0.7467,0.7497600924,model_348
episode_1019,c_2,c_4,c_5,c_11,0.677,0.9576203646,model_861
episode_1020,c_6,c_8,m_2,c_8,0.7472,0.7397511327,model_1577
episode_1021,c_1,m_3,m_2,c_5,0.6873,0.9039675798,model_207
episode_1022,c_9,m_2,m_3,c_8,0.7296,0.7913856536,model_1647
episode_1023,c_6,c_12,c_3,c_3,0.7468,0.7484194505,model_1362
episode_1024,c_9,c_9,c_1,s,0.7251,0.8849863998,model_1275
episode_1025,c_12,m_1,c_10,s,0.7347,0.8385306963,model_1644
episode_1026,c_1,c_4,c_9,c_7,0.697,0.9077306472,model_568
episode_1027,c_5,c_8,c_11,c_9,0.7302,0.8044698994,model_1053
episode_1028,c_7,c_2,c_3,m_2,0.714,0.8254394261,model_1675
episode_1029,c_11,c_6,m_2,c_2,0.7481,0.7643162394,model_1425
episode_1030,c_5,c_1,c_11,c_12,0.6921,1.0064270259,model_1413
episode_1031,c_7,c_11,c_8,c_4,0.7148,0.8499813066,model_1504
episode_1032,c_7,c_6,c_11,m_2,0.7188,0.8405251194,model_771
episode_1032,c_7,c_6,c_11,m_2,0.723,0.838965756,model_1513
episode_1033,m_3,m_1,c_1,c_9,0.6263,1.0576677496,model_1767
episode_1034,c_9,c_7,c_9,c_10,0.7072,0.8593181846,model_1242
episode_1035,c_12,c_10,c_7,c_6,0.7388,0.7821158164,model_1817
episode_1036,c_12,m_2,c_1,c_1,0.7329,0.8027265525,model_1523
episode_1037,c_6,c_9,c_4,c_10,0.7349,0.7896136202,model_533
episode_1038,c_10,c_6,s,-,0.6832,0.9411972136,model_932
episode_1038,c_10,c_6,s,-,0.7064,0.8647473386,model_1980
episode_1039,c_3,c_3,m_3,m_2,0.7146,0.8301203687,model_1944
episode_1040,c_6,c_5,c_2,c_11,0.7105,0.8860661476,model_1032
episode_1041,c_2,m_1,c_8,c_9,0.7736,0.7046771322,model_1406
episode_1042,c_11,c_2,c_8,m_3,0.6865,0.9093677519,model_1646
episode_1043,c_3,c_11,c_5,c_8,0.7279,0.7894642309,model_1202
episode_1044,c_7,c_3,c_10,m_2,0.7139,0.8433853365,model_1658
episode_1045,c_5,c_4,c_4,c_11,0.706,0.8899975504,model_126
episode_1046,c_10,c_5,c_7,c_1,0.7325,0.7933563877,model_1337
