Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_366,c_8,c_4,c_9,m_1,0.8669330055316533,0.4560518743494353
model_367,c_7,c_2,m_3,c_2,0.8890980331899201,0.39846141082271885
model_368,c_12,c_9,m_3,m_1,0.8794176398279041,0.4592497927796716
model_369,c_7,c_9,c_4,c_9,0.8731945298094653,0.42096546401293206
model_370,c_7,c_5,m_1,c_10,0.8423094652735095,0.7186223698600201
model_371,c_8,c_2,c_11,c_6,0.8717732022126613,0.45068940376953326
model_372,c_1,m_3,c_10,m_3,0.7844960049170252,0.7144182878326036
model_373,c_3,c_2,m_2,s,0.8710433312845728,0.44422800389256445
model_374,c_10,c_4,m_1,c_9,0.8894437615242778,0.45397506697308304
model_375,c_2,m_3,c_5,c_6,0.889059618930547,0.38143043266752413
model_376,c_11,c_8,c_7,m_1,0.865319606637984,0.463369096450155
model_377,c_9,c_7,c_1,c_3,0.8675860479409957,0.4850782855804815
model_378,m_3,c_7,m_1,c_10,0.8214889366933006,0.6093659971342105
model_379,c_6,c_5,c_11,c_8,0.8657037492317148,0.44090797466849285
model_380,c_12,c_12,c_7,c_9,0.8768054701905347,0.4785306908890889
model_381,c_5,c_3,c_7,c_8,0.8701982175783651,0.4505718420474311
model_382,c_11,c_9,c_5,c_12,0.869660417947142,0.4500117490655378
model_383,c_2,m_2,c_1,c_2,0.8841425937307928,0.4459231369925483
model_384,c_10,c_4,m_1,c_8,0.8314382298709281,0.641651231266636
model_385,c_5,m_1,c_3,c_2,0.8828365089121082,0.4223578427405942
model_386,c_5,c_9,c_2,c_7,0.8740012292563,0.4413440732700955
model_387,c_4,c_9,c_8,m_3,0.889059618930547,0.37160805005582476
model_388,c_3,c_2,c_5,c_1,0.8626306084818685,0.46458889633307227
model_389,c_4,c_9,c_12,s,0.8655885064535955,0.46337504247140504
model_390,c_3,m_2,c_9,c_9,0.9094960049170252,0.3446023065480046
model_391,m_1,c_4,m_1,c_9,0.8562922556853104,0.4956729672643108
model_392,c_6,c_7,m_2,c_5,0.8833743085433313,0.4505889360972101
model_393,c_4,c_12,m_3,c_10,0.897280270436386,0.40705970333592617
model_394,c_6,c_11,c_7,c_8,0.8762676705593117,0.43008316187823414
model_395,c_6,c_12,c_5,m_3,0.890480946527351,0.3838199465532719
model_396,c_4,c_11,c_2,c_4,0.8704671173939766,0.4886657270959498
model_397,c_12,c_11,c_12,c_8,0.8808773816840811,0.43593140149783266
model_398,c_1,c_9,c_1,c_1,0.8672787338660111,0.4612229987566795
model_399,c_6,c_4,c_2,c_5,0.8746542716656422,0.4322873263470439
model_400,c_10,c_12,c_11,c_9,0.8955132145052244,0.3652292248743146
model_401,c_11,c_2,c_1,c_7,0.8595958819913952,0.6133115687799658
model_402,c_4,c_11,c_1,c_11,0.8537569145666871,0.5038729875583772
model_403,c_6,c_5,c_12,c_8,0.8604025814382299,0.4665751516608351
model_404,c_2,c_4,c_2,c_2,0.8784188690842041,0.42887522707010384
model_405,c_8,c_10,c_12,m_2,0.8801859250153657,0.4057685201180516
model_406,c_7,c_9,c_12,c_6,0.8735786724031961,0.4824353207656043
model_407,c_8,c_9,c_3,c_8,0.8768822987092809,0.41783425786155237
model_408,c_5,c_10,c_3,c_1,0.837661339889367,0.5367746766022399
model_409,c_11,c_8,c_12,m_2,0.8814920098340504,0.40770039585611906
model_410,c_12,c_11,c_4,c_2,0.866779348494161,0.5209735424590389
model_411,c_9,m_2,m_2,c_6,0.8781499692685925,0.4929018743798714
model_412,c_10,c_12,c_6,m_2,0.8728488014751076,0.45206879738766353
model_413,c_8,c_6,c_1,c_11,0.8568300553165334,0.483382874093469
model_414,c_9,c_12,c_11,c_9,0.8854870928088506,0.5228231724010484
model_415,c_12,c_11,c_1,c_11,0.8747695144437615,0.4369072365564808
model_416,c_3,m_1,c_10,c_4,0.8710433312845728,0.42897996931498816
model_417,c_5,m_1,c_1,c_12,0.8804932390903504,0.4094930360094858
model_418,c_11,c_11,m_2,m_3,0.8844883220651506,0.44106490809307847
model_419,c_6,c_3,c_1,c_2,0.8793023970497849,0.4177613313130682
model_420,c_6,c_12,c_2,c_8,0.8687768899815611,0.44354482240558185
model_421,c_8,m_1,c_7,c_7,0.8740780577750461,0.4279970239479262
model_422,c_12,m_3,m_3,c_1,0.8190304240934235,0.6243207628879359
model_423,c_11,s,-,-,0.8234864781807006,0.6418482036808919
model_424,c_11,m_3,c_10,m_2,0.8541026429010449,0.501029033985472
model_425,c_10,c_12,c_10,c_10,0.8831822372464659,0.42669654512559263
model_426,c_8,m_1,c_11,c_3,0.8878687768899816,0.3836418005060256
model_427,c_12,c_6,c_1,c_10,0.8811846957590658,0.4128727159247068
model_428,c_2,m_1,m_1,c_2,0.8605946527350953,0.526101062817301
model_429,c_7,c_3,c_8,c_7,0.8682775046097111,0.4552375200927514
model_430,c_12,c_9,c_10,m_3,0.8913644744929318,0.37462743346080796
model_431,c_12,c_6,c_11,c_2,0.878841425937308,0.4129495470983233
model_432,c_7,m_3,c_2,m_2,0.8337814996926859,0.5456573426558624
model_433,c_7,c_9,c_6,c_2,0.8741548862937922,0.42999723538087786
model_434,c_3,c_11,s,-,0.8593269821757836,0.48878887880962174
model_435,c_9,c_8,m_3,c_5,0.9018515673017824,0.3464601701211365
model_436,c_2,c_9,c_9,m_3,0.8811846957590658,0.40082889910702624
model_437,c_8,m_3,c_5,c_10,0.8916717885679164,0.37342714263010623
model_438,c_7,c_8,c_2,m_2,0.8742701290719115,0.44001721025209306
model_439,c_7,c_8,c_8,c_11,0.8780731407498463,0.4110474434544429
model_440,c_10,c_10,c_1,m_1,0.8597111247695144,0.48678940541918614
model_441,c_10,c_9,c_3,c_6,0.8900583896742471,0.3841288383196085
model_442,c_11,c_11,c_3,c_6,0.8861017209588199,0.3878488051393095
model_443,c_8,c_1,c_2,s,0.852719729563614,0.49917898586760584
model_444,c_7,c_9,m_3,c_5,0.8987784265519361,0.3809584834794362
model_445,c_5,c_6,c_9,c_9,0.8796481253841426,0.43699702999675355
model_446,c_10,c_9,c_1,c_4,0.8832974800245851,0.40021343545252075
model_447,c_8,c_5,c_10,c_12,0.8723494161032576,0.43452835042709653
model_448,c_9,m_1,c_8,c_3,0.8935540872771973,0.367665176344526
model_449,c_8,c_9,c_7,c_7,0.8635909649661955,0.476425162673949
model_450,c_10,c_9,c_2,c_2,0.8765365703749232,0.4420138402958186
model_451,c_6,m_1,m_1,m_1,0.7861478180700676,0.8236923389956492
model_452,c_10,c_4,c_2,c_11,0.8814151813153043,0.41055137425954163
model_453,c_5,c_1,c_10,c_8,0.8680086047940996,0.4704892952327136
model_454,c_2,c_11,c_11,m_1,0.8736555009219422,0.42432426544479895
model_455,c_8,c_6,c_7,s,0.8668945912722803,0.4851979616509674
model_456,c_8,c_7,s,-,0.8366241548862938,0.5487670870778307
model_457,c_1,c_6,c_11,c_12,0.8836432083589428,0.39401892330394467
model_458,c_11,c_5,s,-,0.8497234173325138,0.5228413424209063
model_459,c_7,c_4,c_9,c_12,0.8814535955746773,0.4079618071559095
model_460,c_5,c_11,c_4,c_10,0.8521051014136447,0.5407213142076445
model_461,c_12,c_1,c_8,c_12,0.8652811923786109,0.4675794232822153
model_462,c_1,c_9,c_11,c_8,0.8866779348494161,0.4064396288344372
model_463,c_1,c_8,c_12,c_3,0.8779578979717271,0.5051933532121655
model_464,c_6,c_9,c_9,c_10,0.8786109403810695,0.49582554421032143
model_465,c_2,c_5,c_11,m_2,0.8779963122311002,0.4319055379261323
model_466,c_3,m_1,c_10,c_6,0.8759987707437,0.4519007618103426
model_467,c_8,c_12,c_8,c_6,0.883220651505839,0.41383227582771354
model_468,c_5,c_3,m_1,s,0.8585586969883221,0.48099335468504134
model_469,c_7,c_6,m_2,c_5,0.8873309772587584,0.41838356880007455
model_470,c_4,c_11,m_1,m_2,0.8733481868469576,0.4592461536633287
model_471,c_1,c_7,c_7,c_9,0.8812615242778119,0.42996304674095803
model_472,c_5,c_9,c_8,m_3,0.8776121696373694,0.414822458836222
model_473,c_6,m_1,c_7,s,0.8582129686539643,0.5495122444724919
model_474,c_11,c_5,c_5,m_3,0.8876382913337431,0.3845372593468805
model_475,c_12,c_5,m_1,c_3,0.8963967424708051,0.4105469761319005
model_476,c_2,c_10,c_11,c_7,0.8821834665027658,0.4007143995231767
model_477,c_5,c_8,m_1,c_11,0.8838352796558082,0.5196250499247332
model_478,c_8,c_8,c_5,c_10,0.8698909035033805,0.4376057366432408
model_479,c_10,c_6,c_8,m_2,0.8812231100184389,0.42107362506685625
model_480,c_10,c_1,c_5,c_9,0.8704287031346035,0.4920776892583943
model_481,c_12,c_11,m_2,c_10,0.8779194837123541,0.5236102088727171
model_482,c_11,m_3,c_11,c_12,0.9127228027043639,0.3076862935240128
model_483,c_1,m_1,c_3,c_5,0.8565227412415488,0.46968619873462164
model_484,c_11,c_9,c_9,c_1,0.8892516902274125,0.3894277363008125
model_485,c_1,c_6,c_5,c_4,0.8565611555009219,0.49296209206959185
model_486,c_8,c_4,c_12,m_3,0.8899815611555009,0.41784792860996234
model_487,c_7,c_1,c_10,m_3,0.876459741856177,0.4381622592217364
model_488,c_11,m_2,m_3,m_1,0.739858635525507,0.9605581402119201
model_489,c_1,c_7,c_4,m_3,0.8653964351567301,0.45514922566624894
model_490,c_5,c_2,c_7,m_3,0.8844883220651506,0.3868837343951311
model_491,c_5,c_5,c_3,c_11,0.8689689612784266,0.44668435380916033
model_492,c_5,m_2,c_7,c_6,0.8884065765212047,0.423478696195348
model_493,c_10,c_4,m_1,c_3,0.8859864781807006,0.507434080422987
model_494,c_4,c_7,c_10,c_4,0.8552550706822373,0.5469656257301148
model_495,c_2,c_9,c_11,c_3,0.8937461585740627,0.423726672271167
model_496,c_12,c_10,m_3,m_2,0.8872157344806392,0.4251606518696918
model_497,c_6,c_10,c_8,c_9,0.8814920098340504,0.41263175247432854
model_498,c_7,c_4,c_8,c_7,0.8751152427781193,0.5193379151725886
model_499,c_8,c_4,c_4,c_6,0.866318377381684,0.46642941675196414
model_500,c_12,c_11,c_11,m_2,0.8832590657652121,0.40386050695481296
model_501,c_10,m_1,c_4,c_1,0.8509526736324524,0.5104045198054569
model_502,c_1,c_10,m_1,c_9,0.874039643515673,0.45618013404744784
model_503,c_2,c_3,c_5,c_8,0.8634757221880762,0.46167971048854434
model_504,c_9,c_3,s,-,0.8610940381069453,0.48176592057679574
model_505,c_6,c_6,c_7,c_3,0.8778810694529809,0.408923753047821
model_506,m_3,c_10,m_2,c_9,0.8131914566687154,0.6090773477756545
model_507,c_4,c_3,c_4,s,0.8766133988936693,0.452677874758922
model_508,c_2,c_2,c_1,c_2,0.8686232329440688,0.4419948931671244
model_509,c_9,c_1,c_9,c_9,0.8757298709280885,0.4313573181885624
model_510,c_1,c_8,c_12,c_1,0.8668561770129072,0.46754020965385085
model_511,c_8,c_5,c_5,c_4,0.8732329440688383,0.4597424404820417
model_512,c_10,c_5,m_1,c_9,0.8918638598647818,0.4455322591014339
model_513,c_5,m_2,c_4,c_5,0.8847956361401352,0.4276461848816259
model_514,c_9,c_7,c_5,s,0.8612092808850645,0.46742228603135905
model_515,c_7,c_1,m_1,c_11,0.8806468961278426,0.4836121528754589
model_516,c_2,m_1,c_4,c_9,0.8891364474492932,0.39495962635644316
model_517,c_10,c_4,m_2,c_5,0.889059618930547,0.44876823464858434
model_518,c_6,s,-,-,0.8386985248924401,0.5693679074971457
model_519,c_12,c_12,c_12,c_1,0.8813767670559312,0.4062805606467854
model_520,c_10,c_6,s,-,0.852719729563614,0.6231034792634558
model_521,c_12,c_1,c_11,c_2,0.8749615857406269,0.42462079008078385
model_522,c_11,m_3,m_2,m_1,0.7239167178856791,0.9910128159103909
model_523,c_12,c_6,m_2,c_8,0.8910955746773203,0.47063254467460663
model_524,c_6,m_3,c_12,m_3,0.8785725261216963,0.4234690229055262
model_525,c_10,c_8,c_12,m_2,0.8729640442532268,0.4359834674326789
model_526,c_9,c_5,c_2,c_12,0.8828365089121082,0.42375555577714824
model_527,c_3,c_2,c_1,c_4,0.8597111247695144,0.48903448560081086
model_528,c_3,c_1,m_2,c_10,0.8547556853103873,0.589119910204711
model_529,c_3,c_3,c_9,s,0.8698140749846343,0.45109356110932713
model_530,c_8,c_1,c_4,c_12,0.8627458512599877,0.4620819644889146
model_531,c_5,c_1,c_10,c_11,0.8611708666256914,0.4624969916854377
model_532,c_2,c_6,c_6,c_3,0.8888291333743086,0.38896321193226363
model_533,c_5,c_5,c_10,s,0.8441149354640443,0.5199985149892914
model_534,c_10,m_2,c_11,c_4,0.8770359557467732,0.41617219640971254
model_535,c_5,c_6,c_9,c_10,0.873540258143823,0.4452227093851779
model_536,m_1,c_11,m_2,c_5,0.8828365089121082,0.41576130256359023
model_537,c_3,m_1,c_3,m_2,0.863821450522434,0.4929252217518602
model_538,c_7,c_11,c_2,c_8,0.8761140135218193,0.41995257843965833
model_539,c_10,m_3,m_3,c_6,0.7802320221266134,0.7192038363961992
model_540,c_3,c_12,c_1,c_5,0.8854102642901045,0.40289850977662156
model_541,c_7,c_7,c_4,c_9,0.8583282114320836,0.49171288055954493
model_542,c_2,c_3,m_2,m_2,0.8812615242778119,0.4311003235489881
model_543,c_8,c_2,c_7,c_5,0.8610172095881992,0.47107540279828336
model_544,c_5,m_3,m_1,c_7,0.8133835279655808,0.6614449993920751
model_545,c_8,c_6,s,-,0.8568300553165334,0.488087459867471
model_546,c_8,c_12,c_10,m_2,0.8615165949600492,0.4597655142295119
model_547,c_1,c_5,c_1,m_1,0.8602105101413645,0.49376113949997263
model_548,c_4,c_10,m_2,c_4,0.8904041180086048,0.4174164507787654
model_549,c_9,m_3,m_2,c_9,0.8584818684695759,0.5404993144185102
model_550,c_8,c_11,c_4,c_5,0.868700061462815,0.457403700425534
model_551,c_10,c_12,c_4,c_6,0.8796481253841426,0.41194027949401624
model_552,c_5,m_3,c_7,c_10,0.8817609096496619,0.40929763022290466
model_553,c_1,s,-,-,0.8179548248309773,0.6294286258578227
model_554,c_5,c_6,s,-,0.8536032575291949,0.4959906053345263
model_555,c_12,c_7,c_3,c_4,0.8717347879532883,0.43255003538044523
model_556,c_5,m_2,c_11,c_3,0.8828749231714813,0.3924665735976126
model_557,c_4,c_10,m_2,c_3,0.8771896127842655,0.47455518507268724
model_558,c_10,m_1,c_3,m_3,0.844499078057775,0.5539655354430357
model_559,c_12,c_12,c_2,c_5,0.8789182544560541,0.4199613427151436
model_560,c_5,c_9,m_3,c_9,0.9075368776889982,0.3293698374605574
model_561,c_4,c_5,c_3,c_6,0.8656269207129687,0.45085728572385037
model_562,c_4,c_5,m_1,c_12,0.8830285802089736,0.4577594818736266
model_563,c_12,c_8,m_2,c_2,0.8906730178242164,0.45886398202521567
model_564,c_8,c_2,c_3,c_11,0.8678165334972342,0.45868121276677715
model_565,c_9,c_10,c_12,c_2,0.8866779348494161,0.39411518980360283
model_566,c_1,c_6,c_8,c_6,0.8704287031346035,0.43627283508765163
model_567,c_8,c_5,c_2,c_8,0.8615165949600492,0.46421538460049516
model_568,c_11,c_12,c_10,c_7,0.8649354640442533,0.5432445307450567
model_569,c_12,m_1,c_6,c_7,0.888521819299324,0.3830885799360114
model_570,c_2,c_8,c_10,c_9,0.8730792870313461,0.4303509709279304
model_571,c_9,c_12,c_1,c_12,0.8849108789182545,0.41697888760458274
model_572,c_1,c_10,c_10,c_6,0.8763444990780578,0.45214790176341485
model_573,c_2,c_2,c_11,s,0.8740780577750461,0.45645961278995706
model_574,c_3,m_1,c_9,c_3,0.9077673632452367,0.3185976469830897
model_575,c_1,c_4,m_1,c_1,0.8557544560540873,0.5298007275055139
model_576,c_11,c_3,c_8,c_2,0.8659726490473264,0.4554223741216387
model_577,c_9,c_3,c_1,c_5,0.8763829133374309,0.4143971685267477
model_578,c_5,c_2,m_1,c_11,0.8728872157344807,0.46918422425166917
model_579,c_5,m_3,c_3,c_3,0.8974339274738783,0.3764439754384972
model_580,c_3,c_6,c_11,c_6,0.8796097111247695,0.40586185756413645
model_581,c_7,m_1,c_5,c_2,0.8729256299938537,0.4534861651863433
model_582,c_1,c_5,c_8,m_1,0.8674708051628764,0.5066504311217218
model_583,c_3,c_4,c_5,c_1,0.8627458512599877,0.4673157424357455
model_584,c_1,c_11,c_4,c_8,0.8683159188690842,0.44658749911890633
model_585,c_2,c_9,c_6,c_8,0.8701982175783651,0.4414732965063155
model_586,c_2,c_2,m_1,m_1,0.8565611555009219,0.5169905667738748
model_587,c_3,c_8,c_2,m_1,0.8677781192378611,0.4437949065698314
model_588,c_10,c_8,m_2,c_4,0.8723494161032576,0.5607427682661175
model_589,c_2,c_4,c_6,c_4,0.8608635525507068,0.47110235757013
model_590,c_10,m_2,s,-,0.8381223110018439,0.5528019832810084
model_591,c_7,c_9,c_2,m_3,0.8869084204056545,0.3966923962360375
model_592,m_2,m_1,s,-,0.7062461585740627,0.9989270213270158
model_593,c_6,c_11,c_7,m_3,0.8872925629993854,0.4394475162652056
model_594,c_12,c_11,m_2,c_1,0.8681238475722188,0.5260392326332707
model_595,c_8,m_2,m_3,c_7,0.8391979102642901,0.5646824075278872
model_596,c_4,c_4,c_8,m_3,0.8787645974185617,0.45706734083221967
model_597,c_3,c_7,c_5,c_3,0.8819145666871543,0.40486161805547377
model_598,c_8,c_1,c_8,m_1,0.8671250768285187,0.45134321388633397
model_599,c_10,c_7,c_1,c_9,0.8519898586355255,0.48874205850939406
model_600,c_6,c_6,c_5,c_8,0.8890980331899201,0.388873735240122
model_601,c_9,c_10,c_3,m_2,0.8775737553779963,0.41203883472319464
model_602,c_4,c_5,c_10,c_12,0.8643976644130301,0.46616565690049017
model_603,c_5,m_1,c_8,s,0.8470344191763983,0.7857445909263315
model_604,c_10,c_12,c_10,c_2,0.8868315918869084,0.3974629115695666
model_605,c_2,c_10,c_5,m_3,0.8748079287031346,0.4410295446976314
model_606,c_5,c_5,s,-,0.8466118623232944,0.5665127280927833
model_607,c_2,m_2,m_1,c_6,0.8515288875230486,0.5650747313445231
model_608,c_5,c_7,s,-,0.8450368776889982,0.5270731468360411
model_609,c_12,c_11,c_4,c_8,0.8731945298094653,0.4281358227921397
model_610,c_3,m_1,m_3,c_8,0.8387369391518131,0.5993457753634849
model_611,c_7,c_12,c_8,m_2,0.8761140135218193,0.44870839018395287
model_612,c_2,m_3,m_1,c_5,0.8287108174554395,0.6194421380630064
model_613,c_4,c_12,m_3,c_3,0.8965119852489244,0.38128552570728413
model_614,c_9,m_1,c_4,s,0.8371235402581438,0.5710342402793764
model_615,c_2,c_11,c_5,c_6,0.8816840811309158,0.4260298602040296
model_616,c_12,c_11,c_5,c_2,0.8971266133988937,0.36069071435294564
model_617,m_3,c_12,c_7,c_7,0.8723494161032576,0.43865381149184723
model_618,c_9,c_6,c_3,c_2,0.8819529809465273,0.41234930499829464
model_619,c_1,c_8,c_4,c_4,0.871619545175169,0.43463455316437194
model_620,c_7,c_5,c_5,m_2,0.863821450522434,0.4890227699909902
model_621,c_8,m_3,c_3,c_4,0.8847956361401352,0.39250688241553144
model_622,c_1,c_2,m_3,c_1,0.8662031346035648,0.5024104325516354
model_623,c_3,c_1,m_1,s,0.8509526736324524,0.5060543508830434
model_624,c_1,c_1,c_2,m_3,0.8794560540872772,0.4388038598381088
model_625,c_9,c_7,s,-,0.8499539028887523,0.5091933831893086
model_626,c_9,c_4,c_3,c_11,0.8919022741241549,0.37732952045300805
model_627,c_8,c_9,m_3,c_11,0.910341118623233,0.3413242402920968
model_628,c_10,c_9,c_10,c_10,0.8672019053472649,0.4561705894278249
model_629,c_4,c_7,m_2,c_3,0.8797249539028887,0.4144507205433177
model_630,c_9,m_1,m_1,c_4,0.8670098340503996,0.6571754421203064
model_631,c_3,c_12,c_5,m_2,0.8810310387215734,0.4051313119188876
model_632,c_2,c_2,c_8,c_2,0.854678856791641,0.5384542408829169
model_633,c_9,c_9,c_4,m_1,0.874039643515673,0.43271044327132746
model_634,c_3,c_6,c_11,c_3,0.8775353411186232,0.43800731263390774
model_635,c_9,m_1,m_1,c_3,0.8652043638598648,0.5422740259746429
model_636,c_10,c_11,c_5,c_9,0.8807237246465888,0.41134560629313316
model_637,c_3,c_6,m_3,m_3,0.8508374308543332,0.5771702697801678
model_638,c_9,c_11,c_5,c_11,0.8547556853103873,0.5161168773297379
model_639,c_9,c_3,c_5,c_9,0.8831822372464659,0.4198105417297307
model_640,c_8,m_2,c_12,c_8,0.8977028272894899,0.3673375726716974
model_641,c_9,c_6,c_10,s,0.8706976029502151,0.44419603877241215
model_642,c_3,c_3,c_5,m_3,0.8854486785494776,0.39234635871322737
model_643,c_4,c_3,c_5,c_8,0.8558312845728334,0.5297015212618212
model_644,c_1,m_2,m_2,s,0.8394668100799016,0.614973250806295
model_645,c_2,m_2,c_9,m_3,0.8488783036263061,0.5626686219796859
model_646,c_9,m_1,c_2,m_3,0.8435771358328211,0.5409376613003533
model_647,c_11,c_10,c_6,c_1,0.8893669330055316,0.3948015411668895
model_648,c_3,m_2,c_2,s,0.8634757221880762,0.5401662705350523
model_649,c_12,c_1,c_3,c_6,0.858520282728949,0.47199949676190406
model_650,c_10,c_7,c_5,c_10,0.856138598647818,0.4841617003367148
model_651,c_2,c_6,m_3,c_9,0.9131837738168408,0.30583420003173023
model_652,c_5,c_11,c_5,c_4,0.8771896127842655,0.4130712759205367
model_653,c_12,c_5,c_11,m_2,0.8840273509526736,0.41015894934489233
model_654,c_8,c_8,c_5,s,0.8550629993853719,0.49333337697612045
model_655,c_5,m_3,c_8,c_10,0.8912108174554395,0.3720289737595212
model_656,c_4,c_6,c_1,c_12,0.8555623847572219,0.49879529520860094
model_657,c_8,m_2,m_1,c_9,0.8749231714812539,0.4737377094211356
model_658,c_6,m_3,c_12,s,0.9001229256299939,0.3561837887500207
model_659,c_2,c_9,c_12,s,0.8567916410571604,0.5285281955866119
model_660,c_10,c_6,c_8,c_3,0.8711969883220652,0.4489828577950899
model_661,m_3,c_5,c_4,s,0.8446143208358943,0.5362854417328755
model_662,c_2,c_1,m_1,c_1,0.871158574062692,0.502621015953959
model_663,c_3,c_6,c_12,c_3,0.8959357713583282,0.3583748285013543
model_664,c_7,c_5,c_11,c_8,0.8761140135218193,0.4537018448041126
model_665,c_2,c_12,c_2,c_11,0.8615934234787953,0.4546906351676805
model_666,c_6,m_1,c_2,s,0.8462277197295636,0.5733938248485748
model_667,c_6,c_9,c_7,c_6,0.8729256299938537,0.43029326213307373
model_668,c_3,c_12,c_2,c_5,0.8862169637369391,0.3985319987246246
model_669,c_2,c_5,c_10,c_6,0.8809542102028273,0.4460834743204334
model_670,c_11,c_9,c_10,c_7,0.8655500921942225,0.4733447565822493
model_671,c_6,c_6,c_10,c_1,0.8799170251997541,0.4283437952948774
model_672,c_11,c_12,c_6,c_5,0.8877151198524893,0.38844732118435044
model_673,c_6,m_1,m_2,c_6,0.8512215734480639,0.5310561379627282
model_674,c_3,m_2,c_4,c_11,0.8909035033804549,0.3925402164001295
model_675,c_6,c_8,m_1,c_1,0.8689305470190535,0.4689714082304363
model_676,c_11,c_5,c_2,m_3,0.8837584511370621,0.4582994706383789
model_677,c_5,m_1,c_5,c_11,0.8722725875845113,0.4230543736966021
model_678,c_12,c_8,c_4,m_1,0.8632452366318377,0.4773576597568076
model_679,c_2,c_5,m_1,c_9,0.8896742470805162,0.41240969074050854
model_680,c_6,c_10,c_5,c_10,0.8739628149969269,0.48211827881510594
model_681,c_9,c_2,c_5,m_2,0.8777274124154887,0.4220648349412175
model_682,c_11,c_2,c_6,m_3,0.8864090350338045,0.3858738816821216
model_683,c_5,c_12,c_12,c_10,0.8877151198524893,0.38584714614143384
model_684,c_10,c_8,c_2,s,0.8682390903503381,0.43975239257158205
model_685,c_7,m_2,c_9,m_3,0.8572910264290104,0.4839416197109017
model_686,c_2,m_1,c_2,c_1,0.869698832206515,0.45973042333206665
model_687,c_12,c_12,c_8,m_2,0.8830669944683467,0.4181101089726948
model_688,c_10,c_8,c_11,c_8,0.8768822987092809,0.43664102825738565
model_689,c_6,c_9,c_8,m_1,0.8812231100184389,0.42110741450769007
model_690,c_8,c_5,c_8,c_12,0.8867547633681623,0.39850645159390086
model_691,c_3,c_9,m_3,m_1,0.8735786724031961,0.46207409574161956
model_692,c_11,m_1,c_1,c_4,0.8604409956976029,0.46617768507063867
model_693,c_10,c_12,c_11,s,0.859519053472649,0.46674245117849267
model_694,c_10,c_9,m_3,c_9,0.9119545175169023,0.32236515236051083
model_695,c_6,m_2,c_1,c_4,0.8699677320221266,0.4396085383092324
model_696,c_9,m_3,c_5,c_4,0.8883297480024586,0.38439222487501373
model_697,c_2,c_8,m_3,c_9,0.8978564843269822,0.35608191990145305
model_698,c_5,c_8,s,-,0.8494161032575291,0.5600977067703401
model_699,c_11,c_5,c_10,c_7,0.8554471419791027,0.4722625863793882
model_700,c_11,c_8,c_5,c_8,0.8778810694529809,0.42446679633841167
model_701,c_7,c_2,c_6,m_1,0.8677397049784881,0.4547206813946925
model_702,c_11,c_12,m_3,m_3,0.880800553165335,0.43645544912489775
model_703,c_5,m_2,m_1,c_1,0.8355485556238476,0.6473867431621868
model_704,c_8,c_10,c_12,c_6,0.8817224953902889,0.3980183429150546
model_705,c_6,m_1,c_6,m_1,0.866279963122311,0.47829754724778056
model_706,c_6,c_4,c_10,m_3,0.8839121081745543,0.3988283042141683
model_707,c_3,c_9,c_7,c_1,0.8703518746158574,0.4560229671774426
model_708,c_9,m_2,m_3,s,0.8439612784265519,0.5838589933325926
model_709,c_12,c_4,c_12,c_5,0.8738475722188076,0.42757621219756053
model_710,c_12,c_4,c_5,c_7,0.8535264290104487,0.486639879534013
model_711,c_6,c_5,c_6,c_11,0.8649738783036263,0.48171474486497845
model_712,c_5,c_9,m_2,s,0.8734634296250768,0.4250896447547096
model_713,c_12,c_12,c_8,c_12,0.8901352181929932,0.40496938191606136
model_714,c_3,c_12,m_2,c_6,0.8962430854333129,0.4375564072970312
model_715,c_4,c_2,m_1,c_7,0.8678165334972342,0.5432298848544005
model_716,m_2,m_1,c_4,m_1,0.6728641671788568,1.1144351982674718
model_717,c_10,c_2,m_2,c_3,0.8860633066994469,0.44133278784315205
model_718,c_5,c_5,c_8,c_1,0.8581361401352182,0.5109432920419738
model_719,c_9,c_12,m_1,m_2,0.8883681622618316,0.4327270611433728
model_720,c_3,c_2,c_8,c_6,0.8812615242778119,0.4106212744206538
model_721,c_8,m_2,c_11,c_5,0.9035417947141979,0.34518482421823055
model_722,c_11,c_1,c_5,c_9,0.8507606023355869,0.5098544107023089
model_723,c_11,c_7,m_1,c_10,0.8610172095881992,0.6055775775305684
model_724,m_3,m_2,c_8,c_4,0.6157037492317148,1.1860330006646904
model_725,c_3,c_12,c_12,c_12,0.9047710510141365,0.33585752122053797
model_726,c_6,m_1,c_4,c_1,0.8918638598647818,0.3751594106212817
model_727,c_4,c_10,c_7,c_5,0.8562922556853104,0.5088327435276299
model_728,c_5,c_12,c_6,c_12,0.8746542716656422,0.5543340387414699
model_729,c_7,c_5,m_3,c_3,0.897779655808236,0.37285565019807865
model_730,c_7,c_9,m_2,m_1,0.880838967424708,0.4760276771756719
model_731,c_9,c_6,c_10,s,0.8568684695759066,0.5218126470132627
model_732,c_7,c_6,c_4,m_1,0.8701982175783651,0.43999109338893433
model_733,c_4,m_1,c_4,c_9,0.8801475107559926,0.4124479080746712
model_734,c_7,c_9,c_11,c_2,0.8819529809465273,0.41965044026515497
model_735,c_5,c_2,c_9,c_12,0.8793023970497849,0.44457911502640896
model_736,c_9,c_7,c_3,m_3,0.8867547633681623,0.3899980050264946
model_737,c_10,c_4,c_10,c_8,0.8682775046097111,0.44106138667484407
